Serial Number:20467368 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2020-01-01 07:26:07,43.19,14, , , , 
2020-01-01 08:26:07,43.96,138, , , , 
2020-01-01 09:26:07,57.40,951, , , , 
2020-01-01 10:26:07,50.45,279, , , , 
2020-01-01 11:26:07,47.52,357, , , , 
2020-01-01 12:26:07,46.59,450, , , , 
2020-01-01 13:26:07,55.62,"1,137", , , , 
2020-01-01 14:26:07,62.96,"1,411", , , , 
2020-01-01 15:26:07,49.37,214, , , , 
2020-01-01 16:26:07,43.27,51, , , , 
2020-01-01 17:26:07,36.40,0, , , , 
2020-01-01 18:26:07,39.33,0, , , , 
2020-01-01 19:26:07,39.95,0, , , , 
2020-01-01 20:26:07,41.34,0, , , , 
2020-01-01 21:26:07,40.18,0, , , , 
2020-01-01 22:26:07,39.25,0, , , , 
2020-01-01 23:26:07,39.18,0, , , , 
2020-01-02 00:26:07,39.41,0, , , , 
2020-01-02 01:26:07,37.63,0, , , , 
2020-01-02 02:26:07,36.09,0, , , , 
2020-01-02 03:26:07,34.39,0, , , , 
2020-01-02 04:26:07,32.61,0, , , , 
2020-01-02 05:26:07,27.52,0, , , , 
2020-01-02 06:26:07,27.28,0, , , , 
2020-01-02 07:26:07,26.90,31, , , , 
2020-01-02 08:26:07,31.61,237, , , , 
2020-01-02 09:26:07,47.52,"1,035", , , , 
2020-01-02 10:26:07,44.27,416, , , , 
2020-01-02 11:26:07,46.59,389, , , , 
2020-01-02 12:26:07,49.22,774, , , , 
2020-01-02 13:26:07,52.61,816, , , , 
2020-01-02 14:26:07,57.79,"1,460", , , , 
2020-01-02 15:26:07,46.82,247, , , , 
2020-01-02 16:26:07,39.64,60, , , , 
2020-01-02 17:26:07,33.46,0, , , , 
2020-01-02 18:26:07,34.31,0, , , , 
2020-01-02 19:26:07,32.00,0, , , , 
2020-01-02 20:26:07,29.14,0, , , , 
2020-01-02 21:26:07,28.29,0, , , , 
2020-01-02 22:26:07,24.74,0, , , , 
2020-01-02 23:26:07,24.12,0, , , , 
2020-01-03 00:26:07,23.96,0, , , , 
2020-01-03 01:26:07,25.28,0, , , , 
2020-01-03 02:26:07,24.89,0, , , , 
2020-01-03 03:26:07,26.28,0, , , , 
2020-01-03 04:26:07,25.59,0, , , , 
2020-01-03 05:26:07,25.20,0, , , , 
2020-01-03 06:26:07,24.66,0, , , , 
2020-01-03 07:26:07,27.36,34, , , , 
2020-01-03 08:26:07,33.46,260, , , , 
2020-01-03 09:26:07,47.21,"1,119", , , , 
2020-01-03 10:26:07,43.58,465, , , , 
2020-01-03 11:26:07,45.05,380, , , , 
2020-01-03 12:26:07,47.52,794, , , , 
2020-01-03 13:26:07,53.00,825, , , , 
2020-01-03 14:26:07,62.27,"1,498", , , , 
2020-01-03 15:26:07,49.45,245, , , , 
2020-01-03 16:26:07,42.42,67, , , , 
2020-01-03 17:26:07,40.88,0, , , , 
2020-01-03 18:26:07,40.26,0, , , , 
2020-01-03 19:26:07,40.72,0, , , , 
2020-01-03 20:26:07,40.18,0, , , , 
2020-01-03 21:26:07,33.00,0, , , , 
2020-01-03 22:26:07,29.37,0, , , , 
2020-01-03 23:26:07,28.06,0, , , , 
2020-01-04 00:26:07,28.60,0, , , , 
2020-01-04 01:26:07,33.62,0, , , , 
2020-01-04 02:26:07,31.61,0, , , , 
2020-01-04 03:26:07,27.52,0, , , , 
2020-01-04 04:26:07,25.74,0, , , , 
2020-01-04 05:26:07,25.51,0, , , , 
2020-01-04 06:26:07,28.21,0, , , , 
2020-01-04 07:26:07,35.70,33, , , , 
2020-01-04 08:26:07,36.47,261, , , , 
2020-01-04 09:26:07,57.79,"1,637", , , , 
2020-01-04 10:26:07,52.84,734, , , , 
2020-01-04 11:26:07,61.18,874, , , , 
2020-01-04 12:26:07,65.05,"1,106", , , , 
2020-01-04 13:26:07,63.35,537, , , , 
2020-01-04 14:26:07,72.46,"1,051", , , , 
2020-01-04 15:26:07,66.51,356, , , , 
2020-01-04 16:26:07,57.17,74, , , , 
2020-01-04 17:26:07,56.94,0, , , , 
2020-01-04 18:26:07,55.70,0, , , , 
2020-01-04 19:26:07,52.54,0, , , , 
2020-01-04 20:26:07,49.68,0, , , , 
2020-01-04 21:26:07,47.67,0, , , , 
2020-01-04 22:26:07,47.21,0, , , , 
2020-01-04 23:26:07,46.13,0, , , , 
2020-01-05 00:26:07,44.81,0, , , , 
2020-01-05 01:26:07,44.89,0, , , , 
2020-01-05 02:26:07,44.27,0, , , , 
2020-01-05 03:26:07,41.88,0, , , , 
2020-01-05 04:26:07,35.70,0, , , , 
2020-01-05 05:26:07,33.23,0, , , , 
2020-01-05 06:26:07,38.56,0, , , , 
2020-01-05 07:26:07,31.07,35, , , , 
2020-01-05 08:26:07,34.23,266, , , , 
2020-01-05 09:26:07,46.90,"1,210", , , , 
2020-01-05 10:26:07,41.88,449, , , , 
2020-01-05 11:26:07,41.26,575, , , , 
2020-01-05 12:26:07,45.12,640, , , , 
2020-01-05 13:26:07,45.74,880, , , , 
2020-01-05 14:26:07,55.55,"1,679", , , , 
2020-01-05 15:26:07,44.04,341, , , , 
2020-01-05 16:26:07,36.16,74, , , , 
2020-01-05 17:26:07,31.53,0, , , , 
2020-01-05 18:26:07,27.59,0, , , , 
2020-01-05 19:26:07,25.43,0, , , , 
2020-01-05 20:26:07,26.05,0, , , , 
2020-01-05 21:26:07,25.59,0, , , , 
2020-01-05 22:26:07,31.92,0, , , , 
2020-01-05 23:26:07,35.78,0, , , , 
2020-01-06 00:26:07,35.47,0, , , , 
2020-01-06 01:26:07,34.23,0, , , , 
2020-01-06 02:26:07,33.69,0, , , , 
2020-01-06 03:26:07,32.92,0, , , , 
2020-01-06 04:26:07,31.22,0, , , , 
2020-01-06 05:26:07,29.99,0, , , , 
2020-01-06 06:26:07,28.06,0, , , , 
2020-01-06 07:26:07,31.84,39, , , , 
2020-01-06 08:26:07,36.55,338, , , , 
2020-01-06 09:26:07,46.51,"1,366", , , , 
2020-01-06 10:26:07,40.41,438, , , , 
2020-01-06 11:26:07,41.03,392, , , , 
2020-01-06 12:26:07,42.34,480, , , , 
2020-01-06 13:26:07,46.13,831, , , , 
2020-01-06 14:26:07,56.17,"1,546", , , , 
2020-01-06 15:26:07,42.65,255, , , , 
2020-01-06 16:26:07,36.01,71, , , , 
2020-01-06 17:26:07,35.47,0, , , , 
2020-01-06 18:26:07,33.46,0, , , , 
2020-01-06 19:26:07,37.71,0, , , , 
2020-01-06 20:26:07,38.79,0, , , , 
2020-01-06 21:26:07,38.40,0, , , , 
2020-01-06 22:26:07,41.11,0, , , , 
2020-01-06 23:26:07,39.72,0, , , , 
2020-01-07 00:26:07,42.50,0, , , , 
2020-01-07 01:26:07,41.88,0, , , , 
2020-01-07 02:26:07,41.18,0, , , , 
2020-01-07 03:26:07,41.03,0, , , , 
2020-01-07 04:26:07,41.72,0, , , , 
2020-01-07 05:26:07,42.96,0, , , , 
2020-01-07 06:26:07,43.42,0, , , , 
2020-01-07 07:26:07,43.35,43, , , , 
2020-01-07 08:26:07,47.13,310, , , , 
2020-01-07 09:26:07,58.79,"1,755", , , , 
2020-01-07 10:26:07,54.62,423, , , , 
2020-01-07 11:26:07,55.70,365, , , , 
2020-01-07 12:26:07,57.48,480, , , , 
2020-01-07 13:26:07,55.93,723, , , , 
2020-01-07 14:26:07,72.54,"1,812", , , , 
2020-01-07 15:26:07,56.63,323, , , , 
2020-01-07 16:26:07,50.91,88, , , , 
2020-01-07 17:26:07,49.22,0, , , , 
2020-01-07 18:26:07,46.20,0, , , , 
2020-01-07 19:26:07,42.27,0, , , , 
2020-01-07 20:26:07,36.32,0, , , , 
2020-01-07 21:26:07,37.40,0, , , , 
2020-01-07 22:26:07,42.42,0, , , , 
2020-01-07 23:26:07,38.33,0, , , , 
2020-01-08 00:26:07,35.01,0, , , , 
2020-01-08 01:26:07,41.26,0, , , , 
2020-01-08 02:26:07,36.78,0, , , , 
2020-01-08 03:26:07,34.39,0, , , , 
2020-01-08 04:26:07,35.01,0, , , , 
2020-01-08 05:26:07,33.15,0, , , , 
2020-01-08 06:26:07,30.61,0, , , , 
2020-01-08 07:26:07,28.29,29, , , , 
2020-01-08 08:26:07,32.92,426, , , , 
2020-01-08 09:26:07,48.98,"1,703", , , , 
2020-01-08 10:26:07,47.13,420, , , , 
2020-01-08 11:26:07,50.68,378, , , , 
2020-01-08 12:26:07,55.16,583, , , , 
2020-01-08 13:26:07,59.33,764, , , , 
2020-01-08 14:26:07,70.91,"1,560", , , , 
2020-01-08 15:26:07,60.18,258, , , , 
2020-01-08 16:26:07,51.45,79, , , , 
2020-01-08 17:26:07,47.98,0, , , , 
2020-01-08 18:26:07,42.65,0, , , , 
2020-01-08 19:26:07,45.74,0, , , , 
2020-01-08 20:26:07,42.65,0, , , , 
2020-01-08 21:26:07,40.88,0, , , , 
2020-01-08 22:26:07,38.17,0, , , , 
2020-01-08 23:26:07,36.24,0, , , , 
2020-01-09 00:26:07,34.39,0, , , , 
2020-01-09 01:26:07,30.61,0, , , , 
2020-01-09 02:26:07,33.77,0, , , , 
2020-01-09 03:26:07,34.62,0, , , , 
2020-01-09 04:26:07,31.69,0, , , , 
2020-01-09 05:26:07,27.28,0, , , , 
2020-01-09 06:26:07,27.13,0, , , , 
2020-01-09 07:26:07,25.51,24, , , , 
2020-01-09 08:26:07,29.29,246, , , , 
2020-01-09 09:26:07,40.64,"1,400", , , , 
2020-01-09 10:26:07,40.10,480, , , , 
2020-01-09 11:26:07,44.12,472, , , , 
2020-01-09 12:26:07,47.67,564, , , , 
2020-01-09 13:26:07,49.06,482, , , , 
2020-01-09 14:26:07,45.51,332, , , , 
2020-01-09 15:26:07,41.88,182, , , , 
2020-01-09 16:26:07,39.95,45, , , , 
2020-01-09 17:26:07,36.40,0, , , , 
2020-01-09 18:26:07,34.93,0, , , , 
2020-01-09 19:26:07,35.93,0, , , , 
2020-01-09 20:26:07,35.39,0, , , , 
2020-01-09 21:26:07,32.92,0, , , , 
2020-01-09 22:26:07,29.68,0, , , , 
2020-01-09 23:26:07,27.05,0, , , , 
2020-01-10 00:26:07,24.50,0, , , , 
2020-01-10 01:26:07,24.89,0, , , , 
2020-01-10 02:26:07,23.66,0, , , , 
2020-01-10 03:26:07,22.03,0, , , , 
2020-01-10 04:26:07,21.49,0, , , , 
2020-01-10 05:26:07,20.80,0, , , , 
2020-01-10 06:26:07,19.87,0, , , , 
2020-01-10 07:26:07,20.33,28, , , , 
2020-01-10 08:26:07,24.81,271, , , , 
2020-01-10 09:26:07,37.01,"1,102", , , , 
2020-01-10 10:26:07,35.16,611, , , , 
2020-01-10 11:26:07,34.47,527, , , , 
2020-01-10 12:26:07,32.84,631, , , , 
2020-01-10 13:26:07,29.99,312, , , , 
2020-01-10 14:26:07,40.41,"1,521", , , , 
2020-01-10 15:26:07,30.68,288, , , , 
2020-01-10 16:26:07,26.05,87, , , , 
2020-01-10 17:26:07,22.88,0, , , , 
2020-01-10 18:26:07,20.41,0, , , , 
2020-01-10 19:26:07,16.01,0, , , , 
2020-01-10 20:26:07,12.84,0, , , , 
2020-01-10 21:26:07,10.84,0, , , , 
2020-01-10 22:26:07,9.91,0, , , , 
2020-01-10 23:26:07,8.98,0, , , , 
2020-01-11 00:26:07,8.37,0, , , , 
2020-01-11 01:26:07,7.44,0, , , , 
2020-01-11 02:26:07,7.13,0, , , , 
2020-01-11 03:26:07,6.67,0, , , , 
2020-01-11 04:26:07,6.98,0, , , , 
2020-01-11 05:26:07,8.21,0, , , , 
2020-01-11 06:26:07,9.06,0, , , , 
2020-01-11 07:26:07,10.76,34, , , , 
2020-01-11 08:26:07,15.24,308, , , , 
2020-01-11 09:26:07,24.97,827, , , , 
2020-01-11 10:26:07,30.53,628, , , , 
2020-01-11 11:26:07,31.76,416, , , , 
2020-01-11 12:26:07,36.63,732, , , , 
2020-01-11 13:26:07,45.12,861, , , , 
2020-01-11 14:26:07,54.16,"1,606", , , , 
2020-01-11 15:26:07,41.34,185, , , , 
2020-01-11 16:26:07,39.72,83, , , , 
2020-01-11 17:26:07,34.93,0, , , , 
2020-01-11 18:26:07,33.69,0, , , , 
2020-01-11 19:26:07,32.38,0, , , , 
2020-01-11 20:26:07,30.06,0, , , , 
2020-01-11 21:26:07,30.84,0, , , , 
2020-01-11 22:26:07,29.06,0, , , , 
2020-01-11 23:26:07,29.29,0, , , , 
2020-01-12 00:26:07,25.20,0, , , , 
2020-01-12 01:26:07,22.65,0, , , , 
2020-01-12 02:26:07,22.65,0, , , , 
2020-01-12 03:26:07,21.88,0, , , , 
2020-01-12 04:26:07,21.34,0, , , , 
2020-01-12 05:26:07,17.25,0, , , , 
2020-01-12 06:26:07,15.01,0, , , , 
2020-01-12 07:26:07,14.16,35, , , , 
2020-01-12 08:26:07,21.65,245, , , , 
2020-01-12 09:26:07,39.25,704, , , , 
2020-01-12 10:26:07,38.71,426, , , , 
2020-01-12 11:26:07,39.18,382, , , , 
2020-01-12 12:26:07,41.11,663, , , , 
2020-01-12 13:26:07,49.29,"1,349", , , , 
2020-01-12 14:26:07,57.01,"1,874", , , , 
2020-01-12 15:26:07,43.42,406, , , , 
2020-01-12 16:26:07,37.17,93, , , , 
2020-01-12 17:26:07,34.54,0, , , , 
2020-01-12 18:26:07,30.45,0, , , , 
2020-01-12 19:26:07,30.84,0, , , , 
2020-01-12 20:26:07,27.98,0, , , , 
2020-01-12 21:26:07,28.83,0, , , , 
2020-01-12 22:26:07,30.45,0, , , , 
2020-01-12 23:26:07,31.30,0, , , , 
2020-01-13 00:26:07,27.75,0, , , , 
2020-01-13 01:26:07,28.98,0, , , , 
2020-01-13 02:26:07,29.99,0, , , , 
2020-01-13 03:26:07,29.29,0, , , , 
2020-01-13 04:26:07,28.83,0, , , , 
2020-01-13 05:26:07,23.73,0, , , , 
2020-01-13 06:26:07,20.49,0, , , , 
2020-01-13 07:26:07,17.86,34, , , , 
2020-01-13 08:26:07,22.03,245, , , , 
2020-01-13 09:26:07,34.08,685, , , , 
2020-01-13 10:26:07,32.92,380, , , , 
2020-01-13 11:26:07,39.79,626, , , , 
2020-01-13 12:26:07,42.03,684, , , , 
2020-01-13 13:26:07,43.89,704, , , , 
2020-01-13 14:26:07,41.96,239, , , , 
2020-01-13 15:26:07,41.80,292, , , , 
2020-01-13 16:26:07,38.56,91, , , , 
2020-01-13 17:26:07,37.86,0, , , , 
2020-01-13 18:26:07,37.94,0, , , , 
2020-01-13 19:26:07,35.86,0, , , , 
2020-01-13 20:26:07,37.09,0, , , , 
2020-01-13 21:26:07,32.23,0, , , , 
2020-01-13 22:26:07,29.99,0, , , , 
2020-01-13 23:26:07,25.59,0, , , , 
2020-01-14 00:26:07,24.58,0, , , , 
2020-01-14 01:26:07,22.96,0, , , , 
2020-01-14 02:26:07,21.57,0, , , , 
2020-01-14 03:26:07,21.80,0, , , , 
2020-01-14 04:26:07,21.88,0, , , , 
2020-01-14 05:26:07,21.03,0, , , , 
2020-01-14 06:26:07,21.65,0, , , , 
2020-01-14 07:26:07,22.42,41, , , , 
2020-01-14 08:26:07,27.52,244, , , , 
2020-01-14 09:26:07,41.65,664, , , , 
2020-01-14 10:26:07,40.26,431, , , , 
2020-01-14 11:26:07,44.04,386, , , , 
2020-01-14 12:26:07,47.59,529, , , , 
2020-01-14 13:26:07,54.85,"1,251", , , , 
2020-01-14 14:26:07,65.97,"1,808", , , , 
2020-01-14 15:26:07,54.93,365, , , , 
2020-01-14 16:26:07,50.53,108, , , , 
2020-01-14 17:26:07,44.12,0, , , , 
2020-01-14 18:26:07,37.79,0, , , , 
2020-01-14 19:26:07,33.62,0, , , , 
2020-01-14 20:26:07,32.15,0, , , , 
2020-01-14 21:26:07,31.92,0, , , , 
2020-01-14 22:26:07,30.99,0, , , , 
2020-01-14 23:26:07,31.61,0, , , , 
2020-01-15 00:26:07,31.15,0, , , , 
2020-01-15 01:26:07,28.06,0, , , , 
2020-01-15 02:26:07,25.12,0, , , , 
2020-01-15 03:26:07,25.05,0, , , , 
2020-01-15 04:26:07,26.44,0, , , , 
2020-01-15 05:26:07,34.54,0, , , , 
2020-01-15 06:26:07,27.90,0, , , , 
2020-01-15 07:26:07,26.28,42, , , , 
2020-01-15 08:26:07,30.14,254, , , , 
2020-01-15 09:26:07,40.26,752, , , , 
2020-01-15 10:26:07,38.33,427, , , , 
2020-01-15 11:26:07,40.33,384, , , , 
2020-01-15 12:26:07,41.18,452, , , , 
2020-01-15 13:26:07,48.44,"1,057", , , , 
2020-01-15 14:26:07,58.25,"1,622", , , , 
2020-01-15 15:26:07,46.74,312, , , , 
2020-01-15 16:26:07,39.02,101, , , , 
2020-01-15 17:26:07,33.69,0, , , , 
2020-01-15 18:26:07,30.22,0, , , , 
2020-01-15 19:26:07,30.37,0, , , , 
2020-01-15 20:26:07,29.60,0, , , , 
2020-01-15 21:26:07,28.83,0, , , , 
2020-01-15 22:26:07,25.89,0, , , , 
2020-01-15 23:26:07,24.43,0, , , , 
2020-01-16 00:26:07,22.42,0, , , , 
2020-01-16 01:26:07,21.57,0, , , , 
2020-01-16 02:26:07,18.79,0, , , , 
2020-01-16 03:26:07,17.63,0, , , , 
2020-01-16 04:26:07,14.62,0, , , , 
2020-01-16 05:26:07,13.38,0, , , , 
2020-01-16 06:26:07,12.38,0, , , , 
2020-01-16 07:26:07,13.85,30, , , , 
2020-01-16 08:26:07,20.10,399, , , , 
2020-01-16 09:26:07,30.99,918, , , , 
2020-01-16 10:26:07,32.54,692, , , , 
2020-01-16 11:26:07,33.85,761, , , , 
2020-01-16 12:26:07,35.32,706, , , , 
2020-01-16 13:26:07,36.55,692, , , , 
2020-01-16 14:26:07,39.64,687, , , , 
2020-01-16 15:26:07,34.93,318, , , , 
2020-01-16 16:26:07,31.38,58, , , , 
2020-01-16 17:26:07,29.45,0, , , , 
2020-01-16 18:26:07,29.52,0, , , , 
2020-01-16 19:26:07,29.29,0, , , , 
2020-01-16 20:26:07,28.75,0, , , , 
2020-01-16 21:26:07,28.60,0, , , , 
2020-01-16 22:26:07,28.37,0, , , , 
2020-01-16 23:26:07,28.67,0, , , , 
2020-01-17 00:26:07,27.28,0, , , , 
2020-01-17 01:26:07,23.58,0, , , , 
2020-01-17 02:26:07,21.42,0, , , , 
2020-01-17 03:26:07,21.80,0, , , , 
2020-01-17 04:26:07,18.79,0, , , , 
2020-01-17 05:26:07,17.63,0, , , , 
2020-01-17 06:26:07,16.94,0, , , , 
2020-01-17 07:26:07,16.32,46, , , , 
2020-01-17 08:26:07,25.82,323, , , , 
2020-01-17 09:26:07,40.03,"1,147", , , , 
2020-01-17 10:26:07,38.79,459, , , , 
2020-01-17 11:26:07,45.20,553, , , , 
2020-01-17 12:26:07,51.53,897, , , , 
2020-01-17 13:26:07,53.15,"1,254", , , , 
2020-01-17 14:26:07,58.02,"1,305", , , , 
2020-01-17 15:26:07,45.43,450, , , , 
2020-01-17 16:26:07,39.18,122, , , , 
2020-01-17 17:26:07,37.40,0, , , , 
2020-01-17 18:26:07,35.32,0, , , , 
2020-01-17 19:26:07,35.32,0, , , , 
2020-01-17 20:26:07,33.77,0, , , , 
2020-01-17 21:26:07,32.54,0, , , , 
2020-01-17 22:26:07,29.76,0, , , , 
2020-01-17 23:26:07,30.06,0, , , , 
2020-01-18 00:26:07,26.51,0, , , , 
2020-01-18 01:26:07,22.34,0, , , , 
2020-01-18 02:26:07,21.34,0, , , , 
2020-01-18 03:26:07,22.34,0, , , , 
2020-01-18 04:26:07,18.64,0, , , , 
2020-01-18 05:26:07,14.93,0, , , , 
2020-01-18 06:26:07,13.85,0, , , , 
2020-01-18 07:26:07,15.24,22, , , , 
2020-01-18 08:26:07,18.64,240, , , , 
2020-01-18 09:26:07,34.00,602, , , , 
2020-01-18 10:26:07,35.62,644, , , , 
2020-01-18 11:26:07,41.03,753, , , , 
2020-01-18 12:26:07,42.65,941, , , , 
2020-01-18 13:26:07,44.12,734, , , , 
2020-01-18 14:26:07,52.38,"1,116", , , , 
2020-01-18 15:26:07,45.05,380, , , , 
2020-01-18 16:26:07,36.71,115, , , , 
2020-01-18 17:26:07,29.14,0, , , , 
2020-01-18 18:26:07,26.05,0, , , , 
2020-01-18 19:26:07,23.19,0, , , , 
2020-01-18 20:26:07,23.04,0, , , , 
2020-01-18 21:26:07,23.04,0, , , , 
2020-01-18 22:26:07,19.56,0, , , , 
2020-01-18 23:26:07,18.87,0, , , , 
2020-01-19 00:26:07,16.71,0, , , , 
2020-01-19 01:26:07,15.78,0, , , , 
2020-01-19 02:26:07,14.62,0, , , , 
2020-01-19 03:26:07,13.85,0, , , , 
2020-01-19 04:26:07,13.00,0, , , , 
2020-01-19 05:26:07,13.31,0, , , , 
2020-01-19 06:26:07,11.92,0, , , , 
2020-01-19 07:26:07,13.62,49, , , , 
2020-01-19 08:26:07,22.96,368, , , , 
2020-01-19 09:26:07,35.93,699, , , , 
2020-01-19 10:26:07,38.17,533, , , , 
2020-01-19 11:26:07,39.72,477, , , , 
2020-01-19 12:26:07,42.11,501, , , , 
2020-01-19 13:26:07,47.28,644, , , , 
2020-01-19 14:26:07,60.80,"1,620", , , , 
2020-01-19 15:26:07,48.29,379, , , , 
2020-01-19 16:26:07,42.19,117, , , , 
2020-01-19 17:26:07,30.45,0, , , , 
2020-01-19 18:26:07,26.82,0, , , , 
2020-01-19 19:26:07,26.28,0, , , , 
2020-01-19 20:26:07,24.12,0, , , , 
2020-01-19 21:26:07,24.35,0, , , , 
2020-01-19 22:26:07,23.19,0, , , , 
2020-01-19 23:26:07,20.03,0, , , , 
2020-01-20 00:26:07,17.09,0, , , , 
2020-01-20 01:26:07,15.39,0, , , , 
2020-01-20 02:26:07,13.62,0, , , , 
2020-01-20 03:26:07,12.84,0, , , , 
2020-01-20 04:26:07,12.54,0, , , , 
2020-01-20 05:26:07,11.61,0, , , , 
2020-01-20 06:26:07,11.53,0, , , , 
2020-01-20 07:26:07,12.61,60, , , , 
2020-01-20 08:26:07,23.96,419, , , , 
2020-01-20 09:26:07,39.49,758, , , , 
2020-01-20 10:26:07,39.87,656, , , , 
2020-01-20 11:26:07,43.50,514, , , , 
2020-01-20 12:26:07,45.89,596, , , , 
2020-01-20 13:26:07,52.54,843, , , , 
2020-01-20 14:26:07,57.94,"1,094", , , , 
2020-01-20 15:26:07,50.30,373, , , , 
2020-01-20 16:26:07,43.35,99, , , , 
2020-01-20 17:26:07,36.16,0, , , , 
2020-01-20 18:26:07,31.61,0, , , , 
2020-01-20 19:26:07,30.22,0, , , , 
2020-01-20 20:26:07,29.22,0, , , , 
2020-01-20 21:26:07,27.36,0, , , , 
2020-01-20 22:26:07,25.43,0, , , , 
2020-01-20 23:26:07,27.44,0, , , , 
2020-01-21 00:26:07,28.98,0, , , , 
2020-01-21 01:26:07,29.29,0, , , , 
2020-01-21 02:26:07,30.22,0, , , , 
2020-01-21 03:26:07,30.45,0, , , , 
2020-01-21 04:26:07,30.37,0, , , , 
2020-01-21 05:26:07,30.84,0, , , , 
2020-01-21 06:26:07,30.45,0, , , , 
2020-01-21 07:26:07,31.07,12, , , , 
2020-01-21 08:26:07,32.46,133, , , , 
2020-01-21 09:26:07,40.72,582, , , , 
2020-01-21 10:26:07,42.34,623, , , , 
2020-01-21 11:26:07,45.05,774, , , , 
2020-01-21 12:26:07,47.28,716, , , , 
2020-01-21 13:26:07,48.91,618, , , , 
2020-01-21 14:26:07,52.07,729, , , , 
2020-01-21 15:26:07,52.46,356, , , , 
2020-01-21 16:26:07,46.90,149, , , , 
2020-01-21 17:26:07,40.26,0, , , , 
2020-01-21 18:26:07,34.08,0, , , , 
2020-01-21 19:26:07,32.30,0, , , , 
2020-01-21 20:26:07,31.30,0, , , , 
2020-01-21 21:26:07,32.54,0, , , , 
2020-01-21 22:26:07,33.00,0, , , , 
2020-01-21 23:26:07,32.54,0, , , , 
2020-01-22 00:26:07,31.22,0, , , , 
2020-01-22 01:26:07,32.46,0, , , , 
2020-01-22 02:26:07,34.62,0, , , , 
2020-01-22 03:26:07,37.86,0, , , , 
2020-01-22 04:26:07,34.39,0, , , , 
2020-01-22 05:26:07,32.84,0, , , , 
2020-01-22 06:26:07,32.84,0, , , , 
2020-01-22 07:26:07,32.61,18, , , , 
2020-01-22 08:26:07,41.88,168, , , , 
2020-01-22 09:26:07,45.89,449, , , , 
2020-01-22 10:26:07,49.60,727, , , , 
2020-01-22 11:26:07,53.08,809, , , , 
2020-01-22 12:26:07,57.01,744, , , , 
2020-01-22 13:26:07,54.31,469, , , , 
2020-01-22 14:26:07,61.34,"1,824", , , , 
2020-01-22 15:26:07,50.61,201, , , , 
2020-01-22 16:26:07,49.45,202, , , , 
2020-01-22 17:26:07,39.79,1, , , , 
2020-01-22 18:26:07,35.01,0, , , , 
2020-01-22 19:26:07,35.70,0, , , , 
2020-01-22 20:26:07,34.31,0, , , , 
2020-01-22 21:26:07,34.85,0, , , , 
2020-01-22 22:26:07,31.53,0, , , , 
2020-01-22 23:26:07,27.05,0, , , , 
2020-01-23 00:26:07,26.51,0, , , , 
2020-01-23 01:26:07,30.37,0, , , , 
2020-01-23 02:26:07,26.59,0, , , , 
2020-01-23 03:26:07,25.35,0, , , , 
2020-01-23 04:26:07,26.05,0, , , , 
2020-01-23 05:26:07,28.44,0, , , , 
2020-01-23 06:26:07,28.29,0, , , , 
2020-01-23 07:26:07,26.67,52, , , , 
2020-01-23 08:26:07,29.99,298, , , , 
2020-01-23 09:26:07,34.16,504, , , , 
2020-01-23 10:26:07,38.79,676, , , , 
2020-01-23 11:26:07,40.33,513, , , , 
2020-01-23 12:26:07,39.64,679, , , , 
2020-01-23 13:26:07,41.49,638, , , , 
2020-01-23 14:26:07,40.64,467, , , , 
2020-01-23 15:26:07,40.88,380, , , , 
2020-01-23 16:26:07,43.73,168, , , , 
2020-01-23 17:26:07,33.85,1, , , , 
2020-01-23 18:26:07,27.83,0, , , , 
2020-01-23 19:26:07,25.82,0, , , , 
2020-01-23 20:26:07,25.12,0, , , , 
2020-01-23 21:26:07,23.58,0, , , , 
2020-01-23 22:26:07,22.11,0, , , , 
2020-01-23 23:26:07,23.19,0, , , , 
2020-01-24 00:26:07,21.80,0, , , , 
2020-01-24 01:26:07,19.87,0, , , , 
2020-01-24 02:26:07,19.41,0, , , , 
2020-01-24 03:26:07,18.17,0, , , , 
2020-01-24 04:26:07,17.79,0, , , , 
2020-01-24 05:26:07,17.25,0, , , , 
2020-01-24 06:26:07,17.63,0, , , , 
2020-01-24 07:26:07,18.56,57, , , , 
2020-01-24 08:26:07,28.37,416, , , , 
2020-01-24 09:26:07,36.78,717, , , , 
2020-01-24 10:26:07,40.88,685, , , , 
2020-01-24 11:26:07,42.19,634, , , , 
2020-01-24 12:26:07,47.83,719, , , , 
2020-01-24 13:26:07,53.77,860, , , , 
2020-01-24 14:26:07,53.39,592, , , , 
2020-01-24 15:26:07,42.88,166, , , , 
2020-01-24 16:26:07,42.27,77, , , , 
2020-01-24 17:26:07,37.94,0, , , , 
2020-01-24 18:26:07,36.71,0, , , , 
2020-01-24 19:26:07,35.24,0, , , , 
2020-01-24 20:26:07,34.00,0, , , , 
2020-01-24 21:26:07,33.77,0, , , , 
2020-01-24 22:26:07,33.54,0, , , , 
2020-01-24 23:26:07,32.38,0, , , , 
2020-01-25 00:26:07,31.38,0, , , , 
2020-01-25 01:26:07,29.37,0, , , , 
2020-01-25 02:26:07,28.29,0, , , , 
2020-01-25 03:26:07,28.91,0, , , , 
2020-01-25 04:26:07,29.60,0, , , , 
2020-01-25 05:26:07,28.13,0, , , , 
2020-01-25 06:26:07,25.66,0, , , , 
