Serial Number:20467369 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2019-11-24 12:52:09,60.80,189, , , , 
2019-11-24 13:52:09,56.78,91, , , , 
2019-11-24 14:52:09,56.86,156, , , , 
2019-11-24 15:52:09,57.32,119, , , , 
2019-11-24 16:52:09,51.45,1, , , , 
2019-11-24 17:52:09,48.13,0, , , , 
2019-11-24 18:52:09,47.83,0, , , , 
2019-11-24 19:52:09,49.60,0, , , , 
2019-11-24 20:52:09,50.37,0, , , , 
2019-11-24 21:52:09,50.91,0, , , , 
2019-11-24 22:52:09,48.60,0, , , , 
2019-11-24 23:52:09,47.98,0, , , , 
2019-11-25 00:52:09,45.89,0, , , , 
2019-11-25 01:52:09,42.73,0, , , , 
2019-11-25 02:52:09,40.72,0, , , , 
2019-11-25 03:52:09,36.01,0, , , , 
2019-11-25 04:52:09,42.81,0, , , , 
2019-11-25 05:52:09,39.10,0, , , , 
2019-11-25 06:52:09,33.62,8, , , , 
2019-11-25 07:52:09,34.62,173, , , , 
2019-11-25 08:52:09,37.63,223, , , , 
2019-11-25 09:52:09,36.40,302, , , , 
2019-11-25 10:52:09,38.02,372, , , , 
2019-11-25 11:52:09,37.48,250, , , , 
2019-11-25 12:52:09,35.32,131, , , , 
2019-11-25 13:52:09,33.85,48, , , , 
2019-11-25 14:52:09,32.07,30, , , , 
2019-11-25 15:52:09,31.07,11, , , , 
2019-11-25 16:52:09,30.06,0, , , , 
2019-11-25 17:52:09,29.52,0, , , , 
2019-11-25 18:52:09,29.06,0, , , , 
2019-11-25 19:52:09,28.60,0, , , , 
2019-11-25 20:52:09,28.06,0, , , , 
2019-11-25 21:52:09,27.36,0, , , , 
2019-11-25 22:52:09,26.36,0, , , , 
2019-11-25 23:52:09,25.74,0, , , , 
2019-11-26 00:52:09,25.51,0, , , , 
2019-11-26 01:52:09,25.35,0, , , , 
2019-11-26 02:52:09,25.12,0, , , , 
2019-11-26 03:52:09,24.50,0, , , , 
2019-11-26 04:52:09,24.20,0, , , , 
2019-11-26 05:52:09,23.27,0, , , , 
2019-11-26 06:52:09,22.96,1, , , , 
2019-11-26 07:52:09,23.27,23, , , , 
2019-11-26 08:52:09,24.50,74, , , , 
2019-11-26 09:52:09,25.51,132, , , , 
2019-11-26 10:52:09,27.44,182, , , , 
2019-11-26 11:52:09,28.52,243, , , , 
2019-11-26 12:52:09,27.44,165, , , , 
2019-11-26 13:52:09,27.52,159, , , , 
2019-11-26 14:52:09,26.20,79, , , , 
2019-11-26 15:52:09,24.66,27, , , , 
2019-11-26 16:52:09,21.11,0, , , , 
2019-11-26 17:52:09,20.41,0, , , , 
2019-11-26 18:52:09,20.72,0, , , , 
2019-11-26 19:52:09,21.34,0, , , , 
2019-11-26 20:52:09,17.25,0, , , , 
2019-11-26 21:52:09,11.45,0, , , , 
2019-11-26 22:52:09,9.99,0, , , , 
2019-11-26 23:52:09,9.21,0, , , , 
2019-11-27 00:52:09,5.59,0, , , , 
2019-11-27 01:52:09,1.80,0, , , , 
2019-11-27 02:52:09,-1.67,0, , , , 
2019-11-27 03:52:09,-1.06,0, , , , 
2019-11-27 04:52:09,1.96,0, , , , 
2019-11-27 05:52:09,-0.51,0, , , , 
2019-11-27 06:52:09,0.10,2, , , , 
2019-11-27 07:52:09,2.81,43, , , , 
2019-11-27 08:52:09,9.14,87, , , , 
2019-11-27 09:52:09,19.79,187, , , , 
2019-11-27 10:52:09,20.80,221, , , , 
2019-11-27 11:52:09,20.64,223, , , , 
2019-11-27 12:52:09,22.03,282, , , , 
2019-11-27 13:52:09,21.11,204, , , , 
2019-11-27 14:52:09,19.72,111, , , , 
2019-11-27 15:52:09,17.63,47, , , , 
2019-11-27 16:52:09,13.85,0, , , , 
2019-11-27 17:52:09,10.14,0, , , , 
2019-11-27 18:52:09,8.91,0, , , , 
2019-11-27 19:52:09,6.13,0, , , , 
2019-11-27 20:52:09,4.27,0, , , , 
2019-11-27 21:52:09,7.82,0, , , , 
2019-11-27 22:52:09,9.14,0, , , , 
2019-11-27 23:52:09,9.29,0, , , , 
2019-11-28 00:52:09,8.75,0, , , , 
2019-11-28 01:52:09,11.15,0, , , , 
2019-11-28 02:52:09,8.98,0, , , , 
2019-11-28 03:52:09,11.38,0, , , , 
2019-11-28 04:52:09,12.77,0, , , , 
2019-11-28 05:52:09,10.91,0, , , , 
2019-11-28 06:52:09,13.00,1, , , , 
2019-11-28 07:52:09,12.92,41, , , , 
2019-11-28 08:52:09,17.79,149, , , , 
2019-11-28 09:52:09,24.27,146, , , , 
2019-11-28 10:52:09,27.98,236, , , , 
2019-11-28 11:52:09,28.75,223, , , , 
2019-11-28 12:52:09,26.05,211, , , , 
2019-11-28 13:52:09,26.13,171, , , , 
2019-11-28 14:52:09,27.21,116, , , , 
2019-11-28 15:52:09,24.43,50, , , , 
2019-11-28 16:52:09,16.32,0, , , , 
2019-11-28 17:52:09,10.45,0, , , , 
2019-11-28 18:52:09,9.37,0, , , , 
2019-11-28 19:52:09,7.52,0, , , , 
2019-11-28 20:52:09,7.28,0, , , , 
2019-11-28 21:52:09,9.37,0, , , , 
2019-11-28 22:52:09,9.21,0, , , , 
2019-11-28 23:52:09,6.98,0, , , , 
2019-11-29 00:52:09,5.82,0, , , , 
2019-11-29 01:52:09,5.43,0, , , , 
2019-11-29 02:52:09,5.59,0, , , , 
2019-11-29 03:52:09,6.13,0, , , , 
2019-11-29 04:52:09,10.45,0, , , , 
2019-11-29 05:52:09,12.15,0, , , , 
2019-11-29 06:52:09,14.08,1, , , , 
2019-11-29 07:52:09,17.79,48, , , , 
2019-11-29 08:52:09,20.10,64, , , , 
2019-11-29 09:52:09,24.20,167, , , , 
2019-11-29 10:52:09,26.67,192, , , , 
2019-11-29 11:52:09,28.29,209, , , , 
2019-11-29 12:52:09,28.21,211, , , , 
2019-11-29 13:52:09,29.06,137, , , , 
2019-11-29 14:52:09,24.97,57, , , , 
2019-11-29 15:52:09,22.50,17, , , , 
2019-11-29 16:52:09,22.65,0, , , , 
2019-11-29 17:52:09,23.50,0, , , , 
2019-11-29 18:52:09,25.28,0, , , , 
2019-11-29 19:52:09,26.05,0, , , , 
2019-11-29 20:52:09,25.59,0, , , , 
2019-11-29 21:52:09,25.66,0, , , , 
2019-11-29 22:52:09,26.36,0, , , , 
2019-11-29 23:52:09,26.74,0, , , , 
2019-11-30 00:52:09,32.84,0, , , , 
2019-11-30 01:52:09,33.85,0, , , , 
2019-11-30 02:52:09,33.69,0, , , , 
2019-11-30 03:52:09,33.31,0, , , , 
2019-11-30 04:52:09,34.16,0, , , , 
2019-11-30 05:52:09,33.93,0, , , , 
2019-11-30 06:52:09,33.69,3, , , , 
2019-11-30 07:52:09,34.93,134, , , , 
2019-11-30 08:52:09,34.70,294, , , , 
2019-11-30 09:52:09,33.69,290, , , , 
2019-11-30 10:52:09,38.10,712, , , , 
2019-11-30 11:52:09,37.09,508, , , , 
2019-11-30 12:52:09,38.94,601, , , , 
2019-11-30 13:52:09,38.25,435, , , , 
2019-11-30 14:52:09,36.32,327, , , , 
2019-11-30 15:52:09,32.00,101, , , , 
2019-11-30 16:52:09,28.52,1, , , , 
2019-11-30 17:52:09,23.81,0, , , , 
2019-11-30 18:52:09,23.58,0, , , , 
2019-11-30 19:52:09,22.11,0, , , , 
2019-11-30 20:52:09,18.64,0, , , , 
2019-11-30 21:52:09,14.31,0, , , , 
2019-11-30 22:52:09,13.31,0, , , , 
2019-11-30 23:52:09,13.54,0, , , , 
2019-12-01 00:52:09,22.27,0, , , , 
2019-12-01 01:52:09,14.62,0, , , , 
2019-12-01 02:52:09,10.30,0, , , , 
2019-12-01 03:52:09,9.45,0, , , , 
2019-12-01 04:52:09,10.53,0, , , , 
2019-12-01 05:52:09,9.45,0, , , , 
2019-12-01 06:52:09,8.44,5, , , , 
2019-12-01 07:52:09,12.46,164, , , , 
2019-12-01 08:52:09,21.96,254, , , , 
2019-12-01 09:52:09,26.51,301, , , , 
2019-12-01 10:52:09,29.91,326, , , , 
2019-12-01 11:52:09,31.84,320, , , , 
2019-12-01 12:52:09,31.92,305, , , , 
2019-12-01 13:52:09,31.76,282, , , , 
2019-12-01 14:52:09,30.14,217, , , , 
2019-12-01 15:52:09,28.83,112, , , , 
2019-12-01 16:52:09,20.18,1, , , , 
2019-12-01 17:52:09,14.93,0, , , , 
2019-12-01 18:52:09,12.07,0, , , , 
2019-12-01 19:52:09,11.07,0, , , , 
2019-12-01 20:52:09,9.83,0, , , , 
2019-12-01 21:52:09,10.22,0, , , , 
2019-12-01 22:52:09,8.75,0, , , , 
2019-12-01 23:52:09,11.07,0, , , , 
2019-12-02 00:52:09,10.45,0, , , , 
2019-12-02 01:52:09,13.54,0, , , , 
2019-12-02 02:52:09,16.32,0, , , , 
2019-12-02 03:52:09,13.77,0, , , , 
2019-12-02 04:52:09,15.62,0, , , , 
2019-12-02 05:52:09,17.94,0, , , , 
2019-12-02 06:52:09,18.33,3, , , , 
2019-12-02 07:52:09,24.35,194, , , , 
2019-12-02 08:52:09,34.54,256, , , , 
2019-12-02 09:52:09,39.56,283, , , , 
2019-12-02 10:52:09,42.57,306, , , , 
2019-12-02 11:52:09,44.35,324, , , , 
2019-12-02 12:52:09,45.74,291, , , , 
2019-12-02 13:52:09,47.44,270, , , , 
2019-12-02 14:52:09,46.74,214, , , , 
2019-12-02 15:52:09,42.50,107, , , , 
2019-12-02 16:52:09,33.00,1, , , , 
2019-12-02 17:52:09,35.47,0, , , , 
2019-12-02 18:52:09,38.17,0, , , , 
2019-12-02 19:52:09,41.49,0, , , , 
2019-12-02 20:52:09,51.45,0, , , , 
2019-12-02 21:52:09,48.67,0, , , , 
2019-12-02 22:52:09,46.82,0, , , , 
2019-12-02 23:52:09,48.60,0, , , , 
2019-12-03 00:52:09,49.29,0, , , , 
2019-12-03 01:52:09,49.06,0, , , , 
2019-12-03 02:52:09,48.60,0, , , , 
2019-12-03 03:52:09,48.44,0, , , , 
2019-12-03 04:52:09,46.74,0, , , , 
2019-12-03 05:52:09,46.44,0, , , , 
2019-12-03 06:52:09,45.12,4, , , , 
2019-12-03 07:52:09,47.98,167, , , , 
2019-12-03 08:52:09,50.45,238, , , , 
2019-12-03 09:52:09,52.84,271, , , , 
2019-12-03 10:52:09,53.00,282, , , , 
2019-12-03 11:52:09,54.62,277, , , , 
2019-12-03 12:52:09,53.85,267, , , , 
2019-12-03 13:52:09,53.46,250, , , , 
2019-12-03 14:52:09,53.46,199, , , , 
2019-12-03 15:52:09,51.30,103, , , , 
2019-12-03 16:52:09,42.81,1, , , , 
2019-12-03 17:52:09,41.57,0, , , , 
2019-12-03 18:52:09,34.85,0, , , , 
2019-12-03 19:52:09,30.14,0, , , , 
2019-12-03 20:52:09,28.75,0, , , , 
2019-12-03 21:52:09,28.37,0, , , , 
2019-12-03 22:52:09,31.61,0, , , , 
2019-12-03 23:52:09,36.40,0, , , , 
2019-12-04 00:52:09,35.62,0, , , , 
2019-12-04 01:52:09,30.61,0, , , , 
2019-12-04 02:52:09,29.22,0, , , , 
2019-12-04 03:52:09,29.83,0, , , , 
2019-12-04 04:52:09,29.29,0, , , , 
2019-12-04 05:52:09,30.06,0, , , , 
2019-12-04 06:52:09,30.45,1, , , , 
2019-12-04 07:52:09,31.15,41, , , , 
2019-12-04 08:52:09,33.77,164, , , , 
2019-12-04 09:52:09,38.02,307, , , , 
2019-12-04 10:52:09,44.89,587, , , , 
2019-12-04 11:52:09,47.90,459, , , , 
2019-12-04 12:52:09,48.91,261, , , , 
2019-12-04 13:52:09,49.76,288, , , , 
2019-12-04 14:52:09,48.83,190, , , , 
2019-12-04 15:52:09,43.35,98, , , , 
2019-12-04 16:52:09,36.01,1, , , , 
2019-12-04 17:52:09,31.30,0, , , , 
2019-12-04 18:52:09,30.14,0, , , , 
2019-12-04 19:52:09,27.28,0, , , , 
2019-12-04 20:52:09,27.83,0, , , , 
2019-12-04 21:52:09,29.22,0, , , , 
2019-12-04 22:52:09,30.68,0, , , , 
2019-12-04 23:52:09,31.92,0, , , , 
2019-12-05 00:52:09,31.30,0, , , , 
2019-12-05 01:52:09,31.92,0, , , , 
2019-12-05 02:52:09,32.15,0, , , , 
2019-12-05 03:52:09,31.69,0, , , , 
2019-12-05 04:52:09,32.15,0, , , , 
2019-12-05 05:52:09,33.31,0, , , , 
2019-12-05 06:52:09,37.25,1, , , , 
2019-12-05 07:52:09,37.55,51, , , , 
2019-12-05 08:52:09,39.72,109, , , , 
2019-12-05 09:52:09,40.72,193, , , , 
2019-12-05 10:52:09,39.25,188, , , , 
2019-12-05 11:52:09,39.56,185, , , , 
2019-12-05 12:52:09,38.40,118, , , , 
2019-12-05 13:52:09,36.09,126, , , , 
2019-12-05 14:52:09,33.85,70, , , , 
2019-12-05 15:52:09,33.46,21, , , , 
2019-12-05 16:52:09,33.31,0, , , , 
2019-12-05 17:52:09,32.23,0, , , , 
2019-12-05 18:52:09,32.00,0, , , , 
2019-12-05 19:52:09,32.30,0, , , , 
2019-12-05 20:52:09,32.23,0, , , , 
2019-12-05 21:52:09,29.91,0, , , , 
2019-12-05 22:52:09,28.44,0, , , , 
2019-12-05 23:52:09,27.13,0, , , , 
2019-12-06 00:52:09,25.05,0, , , , 
2019-12-06 01:52:09,24.04,0, , , , 
2019-12-06 02:52:09,22.81,0, , , , 
2019-12-06 03:52:09,22.03,0, , , , 
2019-12-06 04:52:09,21.96,0, , , , 
2019-12-06 05:52:09,21.26,0, , , , 
2019-12-06 06:52:09,22.03,2, , , , 
2019-12-06 07:52:09,28.60,151, , , , 
2019-12-06 08:52:09,31.92,203, , , , 
2019-12-06 09:52:09,35.93,226, , , , 
2019-12-06 10:52:09,38.02,237, , , , 
2019-12-06 11:52:09,39.56,233, , , , 
2019-12-06 12:52:09,42.42,229, , , , 
2019-12-06 13:52:09,42.42,223, , , , 
2019-12-06 14:52:09,42.88,182, , , , 
2019-12-06 15:52:09,40.10,94, , , , 
2019-12-06 16:52:09,32.23,0, , , , 
2019-12-06 17:52:09,28.75,0, , , , 
2019-12-06 18:52:09,27.21,0, , , , 
2019-12-06 19:52:09,26.36,0, , , , 
2019-12-06 20:52:09,24.97,0, , , , 
2019-12-06 21:52:09,24.66,0, , , , 
2019-12-06 22:52:09,23.35,0, , , , 
2019-12-06 23:52:09,23.35,0, , , , 
2019-12-07 00:52:09,22.11,0, , , , 
2019-12-07 01:52:09,21.80,0, , , , 
2019-12-07 02:52:09,21.34,0, , , , 
2019-12-07 03:52:09,21.72,0, , , , 
2019-12-07 04:52:09,21.34,0, , , , 
2019-12-07 05:52:09,22.96,0, , , , 
2019-12-07 06:52:09,24.74,1, , , , 
2019-12-07 07:52:09,27.36,114, , , , 
2019-12-07 08:52:09,36.16,395, , , , 
2019-12-07 09:52:09,35.93,360, , , , 
2019-12-07 10:52:09,56.24,442, , , , 
2019-12-07 11:52:09,58.10,426, , , , 
2019-12-07 12:52:09,57.48,301, , , , 
2019-12-07 13:52:09,56.63,309, , , , 
2019-12-07 14:52:09,57.09,307, , , , 
2019-12-07 15:52:09,54.70,100, , , , 
2019-12-07 16:52:09,51.07,0, , , , 
2019-12-07 17:52:09,44.43,0, , , , 
2019-12-07 18:52:09,42.88,0, , , , 
2019-12-07 19:52:09,43.35,0, , , , 
2019-12-07 20:52:09,45.59,0, , , , 
2019-12-07 21:52:09,38.33,0, , , , 
2019-12-07 22:52:09,35.39,0, , , , 
2019-12-07 23:52:09,45.28,0, , , , 
2019-12-08 00:52:09,40.95,0, , , , 
2019-12-08 01:52:09,37.63,0, , , , 
2019-12-08 02:52:09,36.24,0, , , , 
2019-12-08 03:52:09,31.92,0, , , , 
2019-12-08 04:52:09,30.53,0, , , , 
2019-12-08 05:52:09,31.69,0, , , , 
2019-12-08 06:52:09,29.68,1, , , , 
2019-12-08 07:52:09,31.45,90, , , , 
2019-12-08 08:52:09,38.17,245, , , , 
2019-12-08 09:52:09,43.66,329, , , , 
2019-12-08 10:52:09,47.44,352, , , , 
2019-12-08 11:52:09,49.83,246, , , , 
2019-12-08 12:52:09,53.69,204, , , , 
2019-12-08 13:52:09,55.01,206, , , , 
2019-12-08 14:52:09,53.15,180, , , , 
2019-12-08 15:52:09,47.36,93, , , , 
2019-12-08 16:52:09,43.35,0, , , , 
2019-12-08 17:52:09,43.81,0, , , , 
2019-12-08 18:52:09,40.64,0, , , , 
2019-12-08 19:52:09,44.20,0, , , , 
2019-12-08 20:52:09,42.88,0, , , , 
2019-12-08 21:52:09,42.03,0, , , , 
2019-12-08 22:52:09,39.02,0, , , , 
2019-12-08 23:52:09,39.87,0, , , , 
2019-12-09 00:52:09,39.25,0, , , , 
2019-12-09 01:52:09,29.99,0, , , , 
2019-12-09 02:52:09,29.14,0, , , , 
2019-12-09 03:52:09,29.45,0, , , , 
2019-12-09 04:52:09,27.52,0, , , , 
2019-12-09 05:52:09,26.90,0, , , , 
2019-12-09 06:52:09,26.05,1, , , , 
2019-12-09 07:52:09,31.61,128, , , , 
2019-12-09 08:52:09,33.31,208, , , , 
2019-12-09 09:52:09,34.70,252, , , , 
2019-12-09 10:52:09,35.78,377, , , , 
2019-12-09 11:52:09,36.78,408, , , , 
2019-12-09 12:52:09,36.47,401, , , , 
2019-12-09 13:52:09,35.24,210, , , , 
2019-12-09 14:52:09,33.85,148, , , , 
2019-12-09 15:52:09,32.92,82, , , , 
2019-12-09 16:52:09,28.13,1, , , , 
2019-12-09 17:52:09,25.51,0, , , , 
2019-12-09 18:52:09,24.27,0, , , , 
2019-12-09 19:52:09,21.34,0, , , , 
2019-12-09 20:52:09,19.33,0, , , , 
2019-12-09 21:52:09,20.72,0, , , , 
2019-12-09 22:52:09,22.57,0, , , , 
2019-12-09 23:52:09,21.72,0, , , , 
2019-12-10 00:52:09,19.72,0, , , , 
2019-12-10 01:52:09,17.32,0, , , , 
2019-12-10 02:52:09,16.63,0, , , , 
2019-12-10 03:52:09,15.39,0, , , , 
2019-12-10 04:52:09,15.47,0, , , , 
2019-12-10 05:52:09,15.16,0, , , , 
2019-12-10 06:52:09,15.32,1, , , , 
2019-12-10 07:52:09,21.72,124, , , , 
2019-12-10 08:52:09,29.22,235, , , , 
2019-12-10 09:52:09,31.53,270, , , , 
2019-12-10 10:52:09,31.92,249, , , , 
2019-12-10 11:52:09,31.76,343, , , , 
2019-12-10 12:52:09,34.16,298, , , , 
2019-12-10 13:52:09,34.62,185, , , , 
2019-12-10 14:52:09,32.38,104, , , , 
2019-12-10 15:52:09,31.38,77, , , , 
2019-12-10 16:52:09,27.36,0, , , , 
2019-12-10 17:52:09,26.82,0, , , , 
2019-12-10 18:52:09,26.20,0, , , , 
2019-12-10 19:52:09,22.11,0, , , , 
2019-12-10 20:52:09,22.81,0, , , , 
2019-12-10 21:52:09,22.11,0, , , , 
2019-12-10 22:52:09,20.49,0, , , , 
2019-12-10 23:52:09,18.71,0, , , , 
2019-12-11 00:52:09,18.87,0, , , , 
2019-12-11 01:52:09,19.87,0, , , , 
2019-12-11 02:52:09,16.24,0, , , , 
2019-12-11 03:52:09,18.17,0, , , , 
2019-12-11 04:52:09,18.40,0, , , , 
2019-12-11 05:52:09,18.94,0, , , , 
2019-12-11 06:52:09,18.48,1, , , , 
2019-12-11 07:52:09,26.67,177, , , , 
2019-12-11 08:52:09,34.93,223, , , , 
2019-12-11 09:52:09,39.87,262, , , , 
2019-12-11 10:52:09,39.64,346, , , , 
2019-12-11 11:52:09,40.72,320, , , , 
2019-12-11 12:52:09,46.59,474, , , , 
2019-12-11 13:52:09,44.12,300, , , , 
2019-12-11 14:52:09,53.46,293, , , , 
2019-12-11 15:52:09,51.69,133, , , , 
2019-12-11 16:52:09,47.52,1, , , , 
2019-12-11 17:52:09,37.86,0, , , , 
2019-12-11 18:52:09,32.69,0, , , , 
2019-12-11 19:52:09,41.65,0, , , , 
2019-12-11 20:52:09,41.11,0, , , , 
2019-12-11 21:52:09,38.71,0, , , , 
2019-12-11 22:52:09,32.38,0, , , , 
2019-12-11 23:52:09,37.55,0, , , , 
2019-12-12 00:52:09,35.62,0, , , , 
2019-12-12 01:52:09,35.70,0, , , , 
2019-12-12 02:52:09,34.08,0, , , , 
2019-12-12 03:52:09,32.00,0, , , , 
2019-12-12 04:52:09,38.10,0, , , , 
2019-12-12 05:52:09,40.95,0, , , , 
2019-12-12 06:52:09,35.32,0, , , , 
2019-12-12 07:52:09,32.15,76, , , , 
2019-12-12 08:52:09,33.62,206, , , , 
2019-12-12 09:52:09,37.17,303, , , , 
2019-12-12 10:52:09,41.11,228, , , , 
2019-12-12 11:52:09,43.35,257, , , , 
2019-12-12 12:52:09,46.13,285, , , , 
2019-12-12 13:52:09,50.84,253, , , , 
2019-12-12 14:52:09,50.45,218, , , , 
2019-12-12 15:52:09,48.98,110, , , , 
2019-12-12 16:52:09,45.12,1, , , , 
2019-12-12 17:52:09,43.73,0, , , , 
2019-12-12 18:52:09,44.12,0, , , , 
2019-12-12 19:52:09,42.65,0, , , , 
2019-12-12 20:52:09,40.80,0, , , , 
2019-12-12 21:52:09,40.57,0, , , , 
2019-12-12 22:52:09,41.42,0, , , , 
2019-12-12 23:52:09,42.34,0, , , , 
2019-12-13 00:52:09,43.58,0, , , , 
2019-12-13 01:52:09,39.25,0, , , , 
2019-12-13 02:52:09,36.09,0, , , , 
2019-12-13 03:52:09,39.95,0, , , , 
2019-12-13 04:52:09,37.01,0, , , , 
2019-12-13 05:52:09,33.23,0, , , , 
2019-12-13 06:52:09,38.10,0, , , , 
2019-12-13 07:52:09,42.34,150, , , , 
2019-12-13 08:52:09,44.20,217, , , , 
2019-12-13 09:52:09,45.82,299, , , , 
2019-12-13 10:52:09,47.28,376, , , , 
2019-12-13 11:52:09,48.67,336, , , , 
2019-12-13 12:52:09,48.75,362, , , , 
2019-12-13 13:52:09,47.13,276, , , , 
2019-12-13 14:52:09,45.82,317, , , , 
2019-12-13 15:52:09,40.88,66, , , , 
2019-12-13 16:52:09,39.25,1, , , , 
2019-12-13 17:52:09,39.02,0, , , , 
2019-12-13 18:52:09,34.85,0, , , , 
2019-12-13 19:52:09,37.09,0, , , , 
2019-12-13 20:52:09,32.15,0, , , , 
2019-12-13 21:52:09,29.22,0, , , , 
2019-12-13 22:52:09,32.84,0, , , , 
2019-12-13 23:52:09,31.45,0, , , , 
2019-12-14 00:52:09,31.15,0, , , , 
2019-12-14 01:52:09,28.44,0, , , , 
2019-12-14 02:52:09,28.44,0, , , , 
2019-12-14 03:52:09,29.60,0, , , , 
2019-12-14 04:52:09,30.76,0, , , , 
2019-12-14 05:52:09,29.52,0, , , , 
2019-12-14 06:52:09,28.21,1, , , , 
2019-12-14 07:52:09,29.45,103, , , , 
2019-12-14 08:52:09,32.69,237, , , , 
2019-12-14 09:52:09,34.93,321, , , , 
2019-12-14 10:52:09,34.77,274, , , , 
2019-12-14 11:52:09,35.86,367, , , , 
2019-12-14 12:52:09,35.93,281, , , , 
2019-12-14 13:52:09,32.46,119, , , , 
2019-12-14 14:52:09,29.60,54, , , , 
2019-12-14 15:52:09,29.06,32, , , , 
2019-12-14 16:52:09,28.67,0, , , , 
2019-12-14 17:52:09,28.52,0, , , , 
2019-12-14 18:52:09,26.67,0, , , , 
2019-12-14 19:52:09,26.28,0, , , , 
2019-12-14 20:52:09,23.11,0, , , , 
2019-12-14 21:52:09,25.74,0, , , , 
2019-12-14 22:52:09,25.05,0, , , , 
2019-12-14 23:52:09,24.89,0, , , , 
2019-12-15 00:52:09,22.73,0, , , , 
2019-12-15 01:52:09,23.89,0, , , , 
2019-12-15 02:52:09,22.19,0, , , , 
2019-12-15 03:52:09,23.11,0, , , , 
2019-12-15 04:52:09,23.73,0, , , , 
2019-12-15 05:52:09,21.88,0, , , , 
2019-12-15 06:52:09,21.03,0, , , , 
2019-12-15 07:52:09,20.88,56, , , , 
2019-12-15 08:52:09,24.58,187, , , , 
2019-12-15 09:52:09,28.98,232, , , , 
2019-12-15 10:52:09,29.60,228, , , , 
2019-12-15 11:52:09,31.69,335, , , , 
2019-12-15 12:52:09,32.38,302, , , , 
2019-12-15 13:52:09,33.23,286, , , , 
2019-12-15 14:52:09,31.07,196, , , , 
2019-12-15 15:52:09,29.45,40, , , , 
2019-12-15 16:52:09,27.21,0, , , , 
2019-12-15 17:52:09,26.20,0, , , , 
2019-12-15 18:52:09,26.51,0, , , , 
2019-12-15 19:52:09,26.44,0, , , , 
2019-12-15 20:52:09,25.82,0, , , , 
2019-12-15 21:52:09,26.05,0, , , , 
2019-12-15 22:52:09,25.35,0, , , , 
2019-12-15 23:52:09,24.97,0, , , , 
2019-12-16 00:52:09,24.74,0, , , , 
2019-12-16 01:52:09,24.04,0, , , , 
2019-12-16 02:52:09,22.81,0, , , , 
2019-12-16 03:52:09,21.72,0, , , , 
2019-12-16 04:52:09,20.33,0, , , , 
2019-12-16 05:52:09,21.88,0, , , , 
2019-12-16 06:52:09,22.88,0, , , , 
2019-12-16 07:52:09,22.57,31, , , , 
2019-12-16 08:52:09,26.28,265, , , , 
2019-12-16 09:52:09,30.37,226, , , , 
2019-12-16 10:52:09,32.38,239, , , , 
2019-12-16 11:52:09,33.62,259, , , , 
2019-12-16 12:52:09,33.62,202, , , , 
2019-12-16 13:52:09,34.00,202, , , , 
2019-12-16 14:52:09,32.00,186, , , , 
2019-12-16 15:52:09,29.83,90, , , , 
2019-12-16 16:52:09,24.97,1, , , , 
2019-12-16 17:52:09,23.42,0, , , , 
2019-12-16 18:52:09,23.50,0, , , , 
2019-12-16 19:52:09,22.96,0, , , , 
2019-12-16 20:52:09,19.49,0, , , , 
2019-12-16 21:52:09,15.78,0, , , , 
2019-12-16 22:52:09,22.81,0, , , , 
2019-12-16 23:52:09,18.79,0, , , , 
2019-12-17 00:52:09,19.49,0, , , , 
2019-12-17 01:52:09,17.55,0, , , , 
2019-12-17 02:52:09,23.35,0, , , , 
2019-12-17 03:52:09,23.58,0, , , , 
2019-12-17 04:52:09,24.27,0, , , , 
2019-12-17 05:52:09,24.81,0, , , , 
2019-12-17 06:52:09,22.34,0, , , , 
2019-12-17 07:52:09,31.22,139, , , , 
2019-12-17 08:52:09,35.70,351, , , , 
2019-12-17 09:52:09,35.78,253, , , , 
2019-12-17 10:52:09,38.94,203, , , , 
2019-12-17 11:52:09,42.27,199, , , , 
2019-12-17 12:52:09,39.10,187, , , , 
2019-12-17 13:52:09,40.33,189, , , , 
2019-12-17 14:52:09,39.87,160, , , , 
2019-12-17 15:52:09,38.02,88, , , , 
2019-12-17 16:52:09,27.67,1, , , , 
2019-12-17 17:52:09,27.98,0, , , , 
2019-12-17 18:52:09,27.52,0, , , , 
2019-12-17 19:52:09,25.82,0, , , , 
2019-12-17 20:52:09,21.26,0, , , , 
2019-12-17 21:52:09,18.94,0, , , , 
2019-12-17 22:52:09,17.71,0, , , , 
2019-12-17 23:52:09,16.09,0, , , , 
2019-12-18 00:52:09,15.39,0, , , , 
2019-12-18 01:52:09,15.55,0, , , , 
2019-12-18 02:52:09,14.31,0, , , , 
2019-12-18 03:52:09,18.25,0, , , , 
2019-12-18 04:52:09,21.65,0, , , , 
2019-12-18 05:52:09,24.81,0, , , , 
2019-12-18 06:52:09,19.10,0, , , , 
2019-12-18 07:52:09,23.96,119, , , , 
2019-12-18 08:52:09,32.84,178, , , , 
2019-12-18 09:52:09,38.17,199, , , , 
2019-12-18 10:52:09,42.81,195, , , , 
2019-12-18 11:52:09,48.06,206, , , , 
2019-12-18 12:52:09,50.91,224, , , , 
2019-12-18 13:52:09,50.61,225, , , , 
2019-12-18 14:52:09,49.76,176, , , , 
2019-12-18 15:52:09,43.96,77, , , , 
