Serial Number:20365150 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","EOF"
2020-07-25 10:49:20,76.40,216, , , 
2020-07-25 11:49:20,79.49,177, , , 
2020-07-25 12:49:20,81.34,247, , , 
2020-07-25 13:49:20,77.01,107, , , 
2020-07-25 14:49:20,77.17,213, , , 
2020-07-25 15:49:20,67.05,84, , , 
2020-07-25 16:49:20,66.59,86, , , 
2020-07-25 17:49:20,72.77,251, , , 
2020-07-25 18:49:20,69.45,44, , , 
2020-07-25 19:49:20,67.83,12, , , 
2020-07-25 20:49:20,65.35,0, , , 
2020-07-25 21:49:20,63.35,0, , , 
2020-07-25 22:49:20,63.66,0, , , 
2020-07-25 23:49:20,63.42,0, , , 
2020-07-26 00:49:20,62.42,0, , , 
2020-07-26 01:49:20,61.96,0, , , 
2020-07-26 02:49:20,61.65,0, , , 
2020-07-26 03:49:20,61.49,0, , , 
2020-07-26 04:49:20,60.10,0, , , 
2020-07-26 05:49:20,57.79,1, , , 
2020-07-26 06:49:20,58.02,31, , , 
2020-07-26 07:49:20,64.04,193, , , 
2020-07-26 08:49:20,70.30,164, , , 
2020-07-26 09:49:20,79.02,390, , , 
2020-07-26 10:49:20,75.93,268, , , 
2020-07-26 11:49:20,77.48,247, , , 
2020-07-26 12:49:20,74.00,125, , , 
2020-07-26 13:49:20,72.00,116, , , 
2020-07-26 14:49:20,69.83,112, , , 
2020-07-26 15:49:20,70.84,223, , , 
2020-07-26 16:49:20,75.01,292, , , 
2020-07-26 17:49:20,73.62,126, , , 
2020-07-26 18:49:20,75.86,295, , , 
2020-07-26 19:49:20,69.22,33, , , 
2020-07-26 20:49:20,63.81,0, , , 
2020-07-26 21:49:20,59.56,0, , , 
2020-07-26 22:49:20,59.56,0, , , 
2020-07-26 23:49:20,59.49,0, , , 
2020-07-27 00:49:20,58.17,0, , , 
2020-07-27 01:49:20,57.79,0, , , 
2020-07-27 02:49:20,56.32,0, , , 
2020-07-27 03:49:20,54.85,0, , , 
2020-07-27 04:49:20,52.92,0, , , 
2020-07-27 05:49:20,52.30,1, , , 
2020-07-27 06:49:20,52.61,43, , , 
2020-07-27 07:49:20,61.42,132, , , 
2020-07-27 08:49:20,69.91,191, , , 
2020-07-27 09:49:20,78.95,"2,479", , , 
2020-07-27 10:49:20,75.70,160, , , 
2020-07-27 11:49:20,75.62,113, , , 
2020-07-27 12:49:20,78.40,114, , , 
2020-07-27 13:49:20,79.87,150, , , 
2020-07-27 14:49:20,82.03,129, , , 
2020-07-27 15:49:20,84.51,188, , , 
2020-07-27 16:49:20,86.05,204, , , 
2020-07-27 17:49:20,78.56,118, , , 
2020-07-27 18:49:20,80.34,318, , , 
2020-07-27 19:49:20,72.38,19, , , 
2020-07-27 20:49:20,75.93,0, , , 
2020-07-27 21:49:20,72.00,0, , , 
2020-07-27 22:49:20,67.21,0, , , 
2020-07-27 23:49:20,63.11,0, , , 
2020-07-28 00:49:20,60.49,0, , , 
2020-07-28 01:49:20,57.48,0, , , 
2020-07-28 02:49:20,56.86,0, , , 
2020-07-28 03:49:20,55.55,0, , , 
2020-07-28 04:49:20,54.78,0, , , 
2020-07-28 05:49:20,54.93,1, , , 
2020-07-28 06:49:20,56.94,77, , , 
2020-07-28 07:49:20,64.20,162, , , 
2020-07-28 08:49:20,69.37,279, , , 
2020-07-28 09:49:20,77.40,387, , , 
2020-07-28 10:49:20,76.24,327, , , 
2020-07-28 11:49:20,78.79,289, , , 
2020-07-28 12:49:20,79.49,297, , , 
2020-07-28 13:49:20,82.19,239, , , 
2020-07-28 14:49:20,70.53,144, , , 
2020-07-28 15:49:20,71.07,193, , , 
2020-07-28 16:49:20,79.56,223, , , 
2020-07-28 17:49:20,79.18,217, , , 
2020-07-28 18:49:20,72.69,63, , , 
2020-07-28 19:49:20,66.98,13, , , 
2020-07-28 20:49:20,64.81,0, , , 
2020-07-28 21:49:20,65.51,0, , , 
2020-07-28 22:49:20,64.27,0, , , 
2020-07-28 23:49:20,58.79,0, , , 
2020-07-29 00:49:20,55.24,0, , , 
2020-07-29 01:49:20,56.63,0, , , 
2020-07-29 02:49:20,55.93,0, , , 
2020-07-29 03:49:20,60.34,0, , , 
2020-07-29 04:49:20,57.56,0, , , 
2020-07-29 05:49:20,54.23,1, , , 
2020-07-29 06:49:20,54.93,39, , , 
2020-07-29 07:49:20,63.89,110, , , 
2020-07-29 08:49:20,74.54,165, , , 
2020-07-29 09:49:20,83.42,264, , , 
2020-07-29 10:49:20,85.66,177, , , 
2020-07-29 11:49:20,86.90,107, , , 
2020-07-29 12:49:20,85.51,110, , , 
2020-07-29 13:49:20,85.82,124, , , 
2020-07-29 14:49:20,89.06,137, , , 
2020-07-29 15:49:20,94.54,264, , , 
2020-07-29 16:49:20,87.52,164, , , 
2020-07-29 17:49:20,87.67,273, , , 
2020-07-29 18:49:20,83.27,68, , , 
2020-07-29 19:49:20,75.93,28, , , 
2020-07-29 20:49:20,70.84,0, , , 
2020-07-29 21:49:20,69.22,0, , , 
2020-07-29 22:49:20,63.11,0, , , 
2020-07-29 23:49:20,58.95,0, , , 
2020-07-30 00:49:20,57.09,0, , , 
2020-07-30 01:49:20,55.01,0, , , 
2020-07-30 02:49:20,54.23,0, , , 
2020-07-30 03:49:20,54.00,0, , , 
2020-07-30 04:49:20,53.69,0, , , 
2020-07-30 05:49:20,51.15,1, , , 
2020-07-30 06:49:20,53.46,38, , , 
2020-07-30 07:49:20,61.72,105, , , 
2020-07-30 08:49:20,70.99,199, , , 
2020-07-30 09:49:20,78.40,567, , , 
2020-07-30 10:49:20,76.01,148, , , 
2020-07-30 11:49:20,75.32,134, , , 
2020-07-30 12:49:20,75.08,111, , , 
2020-07-30 13:49:20,77.09,129, , , 
2020-07-30 14:49:20,77.17,126, , , 
2020-07-30 15:49:20,75.70,136, , , 
2020-07-30 16:49:20,74.39,178, , , 
2020-07-30 17:49:20,72.46,131, , , 
2020-07-30 18:49:20,69.29,91, , , 
2020-07-30 19:49:20,66.36,39, , , 
2020-07-30 20:49:20,62.81,0, , , 
2020-07-30 21:49:20,59.49,0, , , 
2020-07-30 22:49:20,56.94,0, , , 
2020-07-30 23:49:20,56.47,0, , , 
2020-07-31 00:49:20,54.78,0, , , 
2020-07-31 01:49:20,54.39,0, , , 
2020-07-31 02:49:20,52.07,0, , , 
2020-07-31 03:49:20,51.07,0, , , 
2020-07-31 04:49:20,50.14,0, , , 
2020-07-31 05:49:20,49.22,0, , , 
2020-07-31 06:49:20,50.06,36, , , 
2020-07-31 07:49:20,60.80,100, , , 
2020-07-31 08:49:20,72.00,167, , , 
2020-07-31 09:49:20,77.32,213, , , 
2020-07-31 10:49:20,76.55,135, , , 
2020-07-31 11:49:20,75.93,96, , , 
2020-07-31 12:49:20,79.10,95, , , 
2020-07-31 13:49:20,81.11,101, , , 
2020-07-31 14:49:20,83.12,115, , , 
2020-07-31 15:49:20,78.17,52, , , 
2020-07-31 16:49:20,73.08,70, , , 
2020-07-31 17:49:20,77.25,74, , , 
2020-07-31 18:49:20,75.47,162, , , 
2020-07-31 19:49:20,69.83,13, , , 
2020-07-31 20:49:20,72.61,0, , , 
2020-07-31 21:49:20,68.21,0, , , 
2020-07-31 22:49:20,67.75,0, , , 
2020-07-31 23:49:20,67.75,0, , , 
2020-08-01 00:49:20,61.96,0, , , 
2020-08-01 01:49:20,55.01,0, , , 
2020-08-01 02:49:20,52.38,0, , , 
2020-08-01 03:49:20,49.91,0, , , 
2020-08-01 04:49:20,49.37,0, , , 
2020-08-01 05:49:20,48.21,0, , , 
2020-08-01 06:49:20,49.45,30, , , 
2020-08-01 07:49:20,59.79,103, , , 
2020-08-01 08:49:20,71.22,165, , , 
2020-08-01 09:49:20,83.35,"2,330", , , 
2020-08-01 10:49:20,79.41,142, , , 
2020-08-01 11:49:20,79.95,106, , , 
2020-08-01 12:49:20,82.27,110, , , 
2020-08-01 13:49:20,83.89,188, , , 
2020-08-01 14:49:20,80.88,193, , , 
2020-08-01 15:49:20,87.59,293, , , 
2020-08-01 16:49:20,75.93,91, , , 
2020-08-01 17:49:20,76.78,168, , , 
2020-08-01 18:49:20,74.85,92, , , 
2020-08-01 19:49:20,70.68,15, , , 
2020-08-01 20:49:20,66.44,0, , , 
2020-08-01 21:49:20,67.28,0, , , 
2020-08-01 22:49:20,66.51,0, , , 
2020-08-01 23:49:20,66.51,0, , , 
2020-08-02 00:49:20,62.81,0, , , 
2020-08-02 01:49:20,59.18,0, , , 
2020-08-02 02:49:20,56.24,0, , , 
2020-08-02 03:49:20,54.62,0, , , 
2020-08-02 04:49:20,52.77,0, , , 
2020-08-02 05:49:20,51.76,0, , , 
2020-08-02 06:49:20,51.22,41, , , 
2020-08-02 07:49:20,62.11,121, , , 
2020-08-02 08:49:20,69.22,175, , , 
2020-08-02 09:49:20,74.31,492, , , 
2020-08-02 10:49:20,74.54,221, , , 
2020-08-02 11:49:20,73.31,134, , , 
2020-08-02 12:49:20,76.01,131, , , 
2020-08-02 13:49:20,78.71,269, , , 
2020-08-02 14:49:20,72.84,56, , , 
2020-08-02 15:49:20,74.54,238, , , 
2020-08-02 16:49:20,77.86,124, , , 
2020-08-02 17:49:20,71.15,28, , , 
2020-08-02 18:49:20,72.92,61, , , 
2020-08-02 19:49:20,70.30,47, , , 
2020-08-02 20:49:20,65.74,0, , , 
2020-08-02 21:49:20,61.34,0, , , 
2020-08-02 22:49:20,58.71,0, , , 
2020-08-02 23:49:20,57.17,0, , , 
2020-08-03 00:49:20,55.01,0, , , 
2020-08-03 01:49:20,54.16,0, , , 
2020-08-03 02:49:20,52.54,0, , , 
2020-08-03 03:49:20,52.00,0, , , 
2020-08-03 04:49:20,50.91,0, , , 
2020-08-03 05:49:20,50.06,0, , , 
2020-08-03 06:49:20,50.84,35, , , 
2020-08-03 07:49:20,61.11,120, , , 
2020-08-03 08:49:20,68.83,172, , , 
2020-08-03 09:49:20,76.86,303, , , 
2020-08-03 10:49:20,74.08,147, , , 
2020-08-03 11:49:20,74.47,126, , , 
2020-08-03 12:49:20,76.94,118, , , 
2020-08-03 13:49:20,78.33,120, , , 
2020-08-03 14:49:20,78.33,97, , , 
2020-08-03 15:49:20,78.56,109, , , 
2020-08-03 16:49:20,77.25,232, , , 
2020-08-03 17:49:20,84.66,217, , , 
2020-08-03 18:49:20,80.72,190, , , 
2020-08-03 19:49:20,72.38,9, , , 
2020-08-03 20:49:20,71.30,0, , , 
2020-08-03 21:49:20,71.76,0, , , 
2020-08-03 22:49:20,65.97,0, , , 
2020-08-03 23:49:20,61.96,0, , , 
2020-08-04 00:49:20,59.95,0, , , 
2020-08-04 01:49:20,59.41,0, , , 
2020-08-04 02:49:20,57.79,0, , , 
2020-08-04 03:49:20,56.86,0, , , 
2020-08-04 04:49:20,56.55,0, , , 
2020-08-04 05:49:20,54.23,0, , , 
2020-08-04 06:49:20,54.93,26, , , 
2020-08-04 07:49:20,59.02,124, , , 
2020-08-04 08:49:20,72.23,287, , , 
2020-08-04 09:49:20,82.11,773, , , 
2020-08-04 10:49:20,76.86,164, , , 
2020-08-04 11:49:20,76.63,119, , , 
2020-08-04 12:49:20,79.41,148, , , 
2020-08-04 13:49:20,79.79,122, , , 
2020-08-04 14:49:20,82.03,118, , , 
2020-08-04 15:49:20,86.98,198, , , 
2020-08-04 16:49:20,74.85,64, , , 
2020-08-04 17:49:20,76.86,103, , , 
2020-08-04 18:49:20,77.71,137, , , 
2020-08-04 19:49:20,69.91,10, , , 
2020-08-04 20:49:20,65.35,0, , , 
2020-08-04 21:49:20,63.81,0, , , 
2020-08-04 22:49:20,63.96,0, , , 
2020-08-04 23:49:20,66.74,0, , , 
2020-08-05 00:49:20,62.88,0, , , 
2020-08-05 01:49:20,61.57,0, , , 
2020-08-05 02:49:20,60.72,0, , , 
2020-08-05 03:49:20,58.25,0, , , 
2020-08-05 04:49:20,55.62,0, , , 
2020-08-05 05:49:20,54.16,0, , , 
2020-08-05 06:49:20,55.08,15, , , 
2020-08-05 07:49:20,60.10,124, , , 
2020-08-05 08:49:20,72.23,195, , , 
2020-08-05 09:49:20,82.57,620, , , 
2020-08-05 10:49:20,81.57,212, , , 
2020-08-05 11:49:20,80.80,182, , , 
2020-08-05 12:49:20,83.89,193, , , 
2020-08-05 13:49:20,83.42,164, , , 
2020-08-05 14:49:20,86.51,231, , , 
2020-08-05 15:49:20,77.09,85, , , 
2020-08-05 16:49:20,65.35,62, , , 
2020-08-05 17:49:20,70.06,116, , , 
2020-08-05 18:49:20,73.46,138, , , 
2020-08-05 19:49:20,68.83,19, , , 
2020-08-05 20:49:20,64.04,0, , , 
2020-08-05 21:49:20,63.58,0, , , 
2020-08-05 22:49:20,67.90,0, , , 
2020-08-05 23:49:20,62.65,0, , , 
2020-08-06 00:49:20,60.72,0, , , 
2020-08-06 01:49:20,57.17,0, , , 
2020-08-06 02:49:20,56.24,0, , , 
2020-08-06 03:49:20,56.09,0, , , 
2020-08-06 04:49:20,56.01,0, , , 
2020-08-06 05:49:20,54.78,0, , , 
2020-08-06 06:49:20,54.62,22, , , 
2020-08-06 07:49:20,59.33,85, , , 
2020-08-06 08:49:20,68.83,211, , , 
2020-08-06 09:49:20,80.10,595, , , 
2020-08-06 10:49:20,78.48,308, , , 
2020-08-06 11:49:20,78.95,163, , , 
2020-08-06 12:49:20,79.64,158, , , 
2020-08-06 13:49:20,76.94,105, , , 
2020-08-06 14:49:20,80.95,214, , , 
2020-08-06 15:49:20,85.66,126, , , 
2020-08-06 16:49:20,89.68,241, , , 
2020-08-06 17:49:20,81.26,95, , , 
2020-08-06 18:49:20,80.95,111, , , 
2020-08-06 19:49:20,71.45,19, , , 
2020-08-06 20:49:20,64.20,0, , , 
2020-08-06 21:49:20,60.49,0, , , 
2020-08-06 22:49:20,61.49,0, , , 
2020-08-06 23:49:20,59.41,0, , , 
2020-08-07 00:49:20,55.86,0, , , 
2020-08-07 01:49:20,53.23,0, , , 
2020-08-07 02:49:20,58.48,0, , , 
2020-08-07 03:49:20,55.47,0, , , 
2020-08-07 04:49:20,50.37,0, , , 
2020-08-07 05:49:20,47.21,0, , , 
2020-08-07 06:49:20,47.59,48, , , 
2020-08-07 07:49:20,62.96,342, , , 
2020-08-07 08:49:20,71.69,189, , , 
2020-08-07 09:49:20,86.67,415, , , 
2020-08-07 10:49:20,80.80,128, , , 
2020-08-07 11:49:20,84.04,87, , , 
2020-08-07 12:49:20,89.76,79, , , 
2020-08-07 13:49:20,93.31,90, , , 
2020-08-07 14:49:20,92.38,139, , , 
2020-08-07 15:49:20,85.66,108, , , 
2020-08-07 16:49:20,86.51,208, , , 
2020-08-07 17:49:20,85.66,238, , , 
2020-08-07 18:49:20,86.28,186, , , 
2020-08-07 19:49:20,77.63,29, , , 
2020-08-07 20:49:20,67.75,0, , , 
2020-08-07 21:49:20,62.27,0, , , 
2020-08-07 22:49:20,60.72,0, , , 
2020-08-07 23:49:20,71.84,0, , , 
2020-08-08 00:49:20,67.59,0, , , 
2020-08-08 01:49:20,61.57,0, , , 
2020-08-08 02:49:20,61.03,0, , , 
2020-08-08 03:49:20,59.95,0, , , 
2020-08-08 04:49:20,58.64,0, , , 
2020-08-08 05:49:20,58.56,0, , , 
2020-08-08 06:49:20,57.40,24, , , 
2020-08-08 07:49:20,59.18,51, , , 
2020-08-08 08:49:20,67.52,239, , , 
2020-08-08 09:49:20,77.79,"1,261", , , 
2020-08-08 10:49:20,83.04,219, , , 
2020-08-08 11:49:20,82.88,112, , , 
2020-08-08 12:49:20,86.98,95, , , 
2020-08-08 13:49:20,87.98,121, , , 
2020-08-08 14:49:20,87.05,213, , , 
2020-08-08 15:49:20,86.13,139, , , 
2020-08-08 16:49:20,91.15,223, , , 
2020-08-08 17:49:20,85.59,128, , , 
2020-08-08 18:49:20,75.01,39, , , 
2020-08-08 19:49:20,69.06,21, , , 
2020-08-08 20:49:20,63.42,0, , , 
2020-08-08 21:49:20,59.33,0, , , 
2020-08-08 22:49:20,55.78,0, , , 
2020-08-08 23:49:20,56.01,0, , , 
2020-08-09 00:49:20,53.85,0, , , 
2020-08-09 01:49:20,52.61,0, , , 
2020-08-09 02:49:20,56.17,0, , , 
2020-08-09 03:49:20,53.15,0, , , 
2020-08-09 04:49:20,57.25,0, , , 
2020-08-09 05:49:20,55.24,0, , , 
2020-08-09 06:49:20,56.24,35, , , 
2020-08-09 07:49:20,69.22,323, , , 
2020-08-09 08:49:20,76.24,196, , , 
2020-08-09 09:49:20,89.99,517, , , 
2020-08-09 10:49:20,85.43,153, , , 
2020-08-09 11:49:20,89.45,103, , , 
2020-08-09 12:49:20,89.37,106, , , 
2020-08-09 13:49:20,93.00,105, , , 
2020-08-09 14:49:20,94.54,114, , , 
2020-08-09 15:49:20,93.23,158, , , 
2020-08-09 16:49:20,85.05,120, , , 
2020-08-09 17:49:20,81.88,97, , , 
2020-08-09 18:49:20,77.56,43, , , 
2020-08-09 19:49:20,73.23,8, , , 
2020-08-09 20:49:20,69.83,0, , , 
2020-08-09 21:49:20,65.82,0, , , 
2020-08-09 22:49:20,63.35,0, , , 
2020-08-09 23:49:20,61.65,0, , , 
2020-08-10 00:49:20,62.42,0, , , 
2020-08-10 01:49:20,60.34,0, , , 
2020-08-10 02:49:20,57.32,0, , , 
2020-08-10 03:49:20,54.93,0, , , 
2020-08-10 04:49:20,55.93,0, , , 
2020-08-10 05:49:20,57.94,0, , , 
2020-08-10 06:49:20,58.17,36, , , 
2020-08-10 07:49:20,66.44,130, , , 
2020-08-10 08:49:20,70.30,209, , , 
2020-08-10 09:49:20,80.03,652, , , 
2020-08-10 10:49:20,73.85,194, , , 
2020-08-10 11:49:20,73.46,146, , , 
2020-08-10 12:49:20,75.01,138, , , 
2020-08-10 13:49:20,77.40,122, , , 
2020-08-10 14:49:20,79.56,136, , , 
2020-08-10 15:49:20,82.27,164, , , 
2020-08-10 16:49:20,86.90,210, , , 
2020-08-10 17:49:20,81.11,76, , , 
2020-08-10 18:49:20,75.93,31, , , 
2020-08-10 19:49:20,73.85,20, , , 
2020-08-10 20:49:20,68.21,0, , , 
2020-08-10 21:49:20,63.35,0, , , 
2020-08-10 22:49:20,61.03,0, , , 
2020-08-10 23:49:20,58.48,0, , , 
2020-08-11 00:49:20,56.24,0, , , 
2020-08-11 01:49:20,55.32,0, , , 
2020-08-11 02:49:20,56.24,0, , , 
2020-08-11 03:49:20,54.70,0, , , 
2020-08-11 04:49:20,54.31,0, , , 
2020-08-11 05:49:20,53.23,0, , , 
2020-08-11 06:49:20,51.53,23, , , 
2020-08-11 07:49:20,59.95,96, , , 
2020-08-11 08:49:20,73.54,220, , , 
2020-08-11 09:49:20,84.12,863, , , 
2020-08-11 10:49:20,82.57,205, , , 
2020-08-11 11:49:20,84.58,217, , , 
2020-08-11 12:49:20,82.57,179, , , 
2020-08-11 13:49:20,81.73,147, , , 
2020-08-11 14:49:20,85.05,174, , , 
2020-08-11 15:49:20,85.28,158, , , 
2020-08-11 16:49:20,79.18,108, , , 
2020-08-11 17:49:20,80.72,115, , , 
2020-08-11 18:49:20,75.24,51, , , 
2020-08-11 19:49:20,70.30,12, , , 
2020-08-11 20:49:20,64.04,0, , , 
2020-08-11 21:49:20,59.56,0, , , 
2020-08-11 22:49:20,60.95,0, , , 
2020-08-11 23:49:20,58.48,0, , , 
2020-08-12 00:49:20,57.86,0, , , 
2020-08-12 01:49:20,54.85,0, , , 
2020-08-12 02:49:20,51.45,0, , , 
2020-08-12 03:49:20,48.91,0, , , 
2020-08-12 04:49:20,47.83,0, , , 
2020-08-12 05:49:20,47.44,0, , , 
2020-08-12 06:49:20,46.20,17, , , 
2020-08-12 07:49:20,56.94,239, , , 
2020-08-12 08:49:20,69.52,201, , , 
2020-08-12 09:49:20,77.17,526, , , 
2020-08-12 10:49:20,75.01,145, , , 
2020-08-12 11:49:20,76.78,205, , , 
2020-08-12 12:49:20,78.95,136, , , 
2020-08-12 13:49:20,82.27,207, , , 
2020-08-12 14:49:20,90.30,78, , , 
2020-08-12 15:49:20,92.38,179, , , 
2020-08-12 16:49:20,91.69,209, , , 
2020-08-12 17:49:20,81.88,63, , , 
2020-08-12 18:49:20,80.64,34, , , 
2020-08-12 19:49:20,76.24,7, , , 
2020-08-12 20:49:20,72.54,0, , , 
2020-08-12 21:49:20,70.84,0, , , 
2020-08-12 22:49:20,60.57,0, , , 
2020-08-12 23:49:20,58.25,0, , , 
2020-08-13 00:49:20,56.40,0, , , 
2020-08-13 01:49:20,56.55,0, , , 
2020-08-13 02:49:20,53.31,0, , , 
2020-08-13 03:49:20,51.15,0, , , 
2020-08-13 04:49:20,50.06,0, , , 
2020-08-13 05:49:20,49.68,0, , , 
2020-08-13 06:49:20,49.60,32, , , 
2020-08-13 07:49:20,60.10,187, , , 
2020-08-13 08:49:20,71.30,202, , , 
2020-08-13 09:49:20,83.50,577, , , 
2020-08-13 10:49:20,84.35,167, , , 
2020-08-13 11:49:20,82.73,129, , , 
2020-08-13 12:49:20,85.66,116, , , 
2020-08-13 13:49:20,87.05,116, , , 
2020-08-13 14:49:20,88.60,128, , , 
2020-08-13 15:49:20,89.22,184, , , 
2020-08-13 16:49:20,88.29,123, , , 
2020-08-13 17:49:20,79.41,62, , , 
2020-08-13 18:49:20,74.47,28, , , 
2020-08-13 19:49:20,71.07,4, , , 
2020-08-13 20:49:20,67.36,0, , , 
2020-08-13 21:49:20,65.05,0, , , 
2020-08-13 22:49:20,64.66,0, , , 
2020-08-13 23:49:20,59.49,0, , , 
2020-08-14 00:49:20,56.47,0, , , 
2020-08-14 01:49:20,55.62,0, , , 
2020-08-14 02:49:20,52.46,0, , , 
2020-08-14 03:49:20,53.39,0, , , 
2020-08-14 04:49:20,51.38,0, , , 
2020-08-14 05:49:20,51.84,0, , , 
2020-08-14 06:49:20,54.16,34, , , 
2020-08-14 07:49:20,66.05,101, , , 
2020-08-14 08:49:20,76.71,313, , , 
2020-08-14 09:49:20,84.51,250, , , 
2020-08-14 10:49:20,82.50,255, , , 
2020-08-14 11:49:20,80.10,138, , , 
2020-08-14 12:49:20,80.26,117, , , 
2020-08-14 13:49:20,81.49,108, , , 
2020-08-14 14:49:20,84.20,123, , , 
2020-08-14 15:49:20,86.98,158, , , 
2020-08-14 16:49:20,87.83,138, , , 
2020-08-14 17:49:20,82.88,98, , , 
2020-08-14 18:49:20,79.64,52, , , 
2020-08-14 19:49:20,73.85,7, , , 
2020-08-14 20:49:20,65.28,0, , , 
2020-08-14 21:49:20,61.18,0, , , 
2020-08-14 22:49:20,57.56,0, , , 
2020-08-14 23:49:20,55.39,0, , , 
2020-08-15 00:49:20,53.46,0, , , 
2020-08-15 01:49:20,51.69,0, , , 
2020-08-15 02:49:20,51.30,0, , , 
2020-08-15 03:49:20,50.06,0, , , 
2020-08-15 04:49:20,48.44,0, , , 
2020-08-15 05:49:20,47.44,0, , , 
2020-08-15 06:49:20,46.90,29, , , 
2020-08-15 07:49:20,59.41,107, , , 
2020-08-15 08:49:20,71.15,"1,436", , , 
2020-08-15 09:49:20,75.62,459, , , 
2020-08-15 10:49:20,78.33,163, , , 
2020-08-15 11:49:20,81.11,129, , , 
2020-08-15 12:49:20,82.27,112, , , 
2020-08-15 13:49:20,83.81,111, , , 
2020-08-15 14:49:20,85.20,130, , , 
2020-08-15 15:49:20,87.75,150, , , 
2020-08-15 16:49:20,91.07,216, , , 
2020-08-15 17:49:20,90.68,212, , , 
2020-08-15 18:49:20,82.19,91, , , 
2020-08-15 19:49:20,71.53,13, , , 
2020-08-15 20:49:20,63.96,0, , , 
2020-08-15 21:49:20,61.26,0, , , 
2020-08-15 22:49:20,59.49,0, , , 
2020-08-15 23:49:20,57.79,0, , , 
2020-08-16 00:49:20,56.71,0, , , 
2020-08-16 01:49:20,55.16,0, , , 
2020-08-16 02:49:20,55.93,0, , , 
2020-08-16 03:49:20,55.16,0, , , 
2020-08-16 04:49:20,54.00,0, , , 
2020-08-16 05:49:20,53.23,0, , , 
2020-08-16 06:49:20,51.30,30, , , 
2020-08-16 07:49:20,58.40,134, , , 
2020-08-16 08:49:20,70.22,200, , , 
2020-08-16 09:49:20,79.41,240, , , 
2020-08-16 10:49:20,80.80,165, , , 
2020-08-16 11:49:20,81.49,124, , , 
2020-08-16 12:49:20,84.81,108, , , 
2020-08-16 13:49:20,86.82,114, , , 
2020-08-16 14:49:20,88.29,122, , , 
2020-08-16 15:49:20,90.30,161, , , 
2020-08-16 16:49:20,93.15,226, , , 
2020-08-16 17:49:20,90.06,159, , , 
2020-08-16 18:49:20,81.80,60, , , 
2020-08-16 19:49:20,73.00,8, , , 
2020-08-16 20:49:20,65.28,0, , , 
2020-08-16 21:49:20,62.81,0, , , 
2020-08-16 22:49:20,61.57,0, , , 
2020-08-16 23:49:20,60.03,0, , , 
2020-08-17 00:49:20,58.87,0, , , 
2020-08-17 01:49:20,57.40,0, , , 
2020-08-17 02:49:20,56.32,0, , , 
2020-08-17 03:49:20,54.93,0, , , 
2020-08-17 04:49:20,55.62,0, , , 
2020-08-17 05:49:20,54.31,0, , , 
2020-08-17 06:49:20,53.93,31, , , 
2020-08-17 07:49:20,63.11,235, , , 
2020-08-17 08:49:20,73.54,201, , , 
2020-08-17 09:49:20,80.18,247, , , 
2020-08-17 10:49:20,81.03,163, , , 
2020-08-17 11:49:20,80.88,139, , , 
2020-08-17 12:49:20,82.73,150, , , 
2020-08-17 13:49:20,85.20,127, , , 
2020-08-17 14:49:20,86.28,143, , , 
2020-08-17 15:49:20,88.68,172, , , 
2020-08-17 16:49:20,92.38,233, , , 
2020-08-17 17:49:20,88.91,151, , , 
2020-08-17 18:49:20,82.27,75, , , 
2020-08-17 19:49:20,73.69,7, , , 
2020-08-17 20:49:20,67.59,0, , , 
2020-08-17 21:49:20,63.96,0, , , 
2020-08-17 22:49:20,62.73,0, , , 
2020-08-17 23:49:20,60.03,0, , , 
2020-08-18 00:49:20,60.03,0, , , 
2020-08-18 01:49:20,58.33,0, , , 
2020-08-18 02:49:20,58.79,0, , , 
2020-08-18 03:49:20,56.47,0, , , 
2020-08-18 04:49:20,54.78,0, , , 
2020-08-18 05:49:20,52.61,0, , , 
2020-08-18 06:49:20,53.77,36, , , 
2020-08-18 07:49:20,64.20,122, , , 
2020-08-18 08:49:20,75.62,208, , , 
2020-08-18 09:49:20,80.72,235, , , 
2020-08-18 10:49:20,82.19,160, , , 
2020-08-18 11:49:20,84.58,137, , , 
2020-08-18 12:49:20,88.60,174, , , 
2020-08-18 13:49:20,88.37,176, , , 
2020-08-18 14:49:20,90.14,206, , , 
2020-08-18 15:49:20,87.36,175, , , 
2020-08-18 16:49:20,82.11,113, , , 
2020-08-18 17:49:20,86.44,83, , , 
2020-08-18 18:49:20,80.64,40, , , 
2020-08-18 19:49:20,74.00,6, , , 
2020-08-18 20:49:20,67.59,0, , , 
2020-08-18 21:49:20,67.21,0, , , 
2020-08-18 22:49:20,66.20,0, , , 
2020-08-18 23:49:20,61.72,0, , , 
2020-08-19 00:49:20,60.26,0, , , 
2020-08-19 01:49:20,58.10,0, , , 
2020-08-19 02:49:20,56.47,0, , , 
2020-08-19 03:49:20,57.25,0, , , 
2020-08-19 04:49:20,55.78,0, , , 
2020-08-19 05:49:20,55.55,0, , , 
2020-08-19 06:49:20,55.78,25, , , 
2020-08-19 07:49:20,63.04,109, , , 
2020-08-19 08:49:20,76.09,225, , , 
2020-08-19 09:49:20,81.18,300, , , 
2020-08-19 10:49:20,82.19,166, , , 
2020-08-19 11:49:20,83.73,149, , , 
2020-08-19 12:49:20,85.28,200, , , 
2020-08-19 13:49:20,83.27,179, , , 
2020-08-19 14:49:20,87.21,264, , , 
