Serial Number:20390429 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2019-11-26 15:48:11,26.44,81, , , , 
2019-11-26 16:48:11,22.19,2, , , , 
2019-11-26 17:48:11,21.42,0, , , , 
2019-11-26 18:48:11,20.57,0, , , , 
2019-11-26 19:48:11,20.88,0, , , , 
2019-11-26 20:48:11,17.09,0, , , , 
2019-11-26 21:48:11,12.15,0, , , , 
2019-11-26 22:48:11,9.21,0, , , , 
2019-11-26 23:48:11,9.45,0, , , , 
2019-11-27 00:48:11,6.20,0, , , , 
2019-11-27 01:48:11,1.88,0, , , , 
2019-11-27 02:48:11,-0.44,0, , , , 
2019-11-27 03:48:11,-0.90,0, , , , 
2019-11-27 04:48:11,0.95,0, , , , 
2019-11-27 05:48:11,0.26,0, , , , 
2019-11-27 06:48:11,-0.59,2, , , , 
2019-11-27 07:48:11,2.42,105, , , , 
2019-11-27 08:48:11,8.91,286, , , , 
2019-11-27 09:48:11,20.03,646, , , , 
2019-11-27 10:48:11,31.69,937, , , , 
2019-11-27 11:48:11,35.39,"1,064", , , , 
2019-11-27 12:48:11,31.38,789, , , , 
2019-11-27 13:48:11,30.14,859, , , , 
2019-11-27 14:48:11,28.91,479, , , , 
2019-11-27 15:48:11,24.20,174, , , , 
2019-11-27 16:48:11,18.64,3, , , , 
2019-11-27 17:48:11,13.08,0, , , , 
2019-11-27 18:48:11,10.45,0, , , , 
2019-11-27 19:48:11,7.90,0, , , , 
2019-11-27 20:48:11,4.89,0, , , , 
2019-11-27 21:48:11,7.21,0, , , , 
2019-11-27 22:48:11,8.91,0, , , , 
2019-11-27 23:48:11,9.06,0, , , , 
2019-11-28 00:48:11,8.44,0, , , , 
2019-11-28 01:48:11,10.99,0, , , , 
2019-11-28 02:48:11,8.98,0, , , , 
2019-11-28 03:48:11,10.76,0, , , , 
2019-11-28 04:48:11,12.46,0, , , , 
2019-11-28 05:48:11,11.84,0, , , , 
2019-11-28 06:48:11,12.69,1, , , , 
2019-11-28 07:48:11,12.84,111, , , , 
2019-11-28 08:48:11,17.17,482, , , , 
2019-11-28 09:48:11,23.50,505, , , , 
2019-11-28 10:48:11,30.53,712, , , , 
2019-11-28 11:48:11,36.40,"1,034", , , , 
2019-11-28 12:48:11,35.01,697, , , , 
2019-11-28 13:48:11,41.57,"1,071", , , , 
2019-11-28 14:48:11,36.86,662, , , , 
2019-11-28 15:48:11,32.69,223, , , , 
2019-11-28 16:48:11,19.72,5, , , , 
2019-11-28 17:48:11,14.85,0, , , , 
2019-11-28 18:48:11,13.00,0, , , , 
2019-11-28 19:48:11,9.06,0, , , , 
2019-11-28 20:48:11,8.06,0, , , , 
2019-11-28 21:48:11,9.37,0, , , , 
2019-11-28 22:48:11,9.52,0, , , , 
2019-11-28 23:48:11,7.67,0, , , , 
2019-11-29 00:48:11,6.59,0, , , , 
2019-11-29 01:48:11,5.66,0, , , , 
2019-11-29 02:48:11,6.82,0, , , , 
2019-11-29 03:48:11,6.74,0, , , , 
2019-11-29 04:48:11,9.99,0, , , , 
2019-11-29 05:48:11,12.15,0, , , , 
2019-11-29 06:48:11,14.00,1, , , , 
2019-11-29 07:48:11,17.09,131, , , , 
2019-11-29 08:48:11,20.18,246, , , , 
2019-11-29 09:48:11,24.89,534, , , , 
2019-11-29 10:48:11,29.52,742, , , , 
2019-11-29 11:48:11,30.14,730, , , , 
2019-11-29 12:48:11,29.68,703, , , , 
2019-11-29 13:48:11,29.83,500, , , , 
2019-11-29 14:48:11,26.90,213, , , , 
2019-11-29 15:48:11,24.50,90, , , , 
2019-11-29 16:48:11,23.66,1, , , , 
2019-11-29 17:48:11,23.50,0, , , , 
2019-11-29 18:48:11,25.20,0, , , , 
2019-11-29 19:48:11,25.97,0, , , , 
2019-11-29 20:48:11,25.59,0, , , , 
2019-11-29 21:48:11,25.89,0, , , , 
2019-11-29 22:48:11,25.89,0, , , , 
2019-11-29 23:48:11,26.74,0, , , , 
2019-11-30 00:48:11,32.07,0, , , , 
2019-11-30 01:48:11,30.84,0, , , , 
2019-11-30 02:48:11,33.15,0, , , , 
2019-11-30 03:48:11,32.69,0, , , , 
2019-11-30 04:48:11,31.15,0, , , , 
2019-11-30 05:48:11,32.00,0, , , , 
2019-11-30 06:48:11,32.46,1, , , , 
2019-11-30 07:48:11,33.69,162, , , , 
2019-11-30 08:48:11,33.69,387, , , , 
2019-11-30 09:48:11,32.23,377, , , , 
2019-11-30 10:48:11,37.25,972, , , , 
2019-11-30 11:48:11,36.55,750, , , , 
2019-11-30 12:48:11,39.33,"1,109", , , , 
2019-11-30 13:48:11,37.86,669, , , , 
2019-11-30 14:48:11,39.41,714, , , , 
2019-11-30 15:48:11,36.32,253, , , , 
2019-11-30 16:48:11,28.37,5, , , , 
2019-11-30 17:48:11,24.12,0, , , , 
2019-11-30 18:48:11,23.89,0, , , , 
2019-11-30 19:48:11,22.96,0, , , , 
2019-11-30 20:48:11,20.72,0, , , , 
2019-11-30 21:48:11,15.47,0, , , , 
2019-11-30 22:48:11,13.15,0, , , , 
2019-11-30 23:48:11,13.00,0, , , , 
2019-12-01 00:48:11,20.72,0, , , , 
2019-12-01 01:48:11,14.77,0, , , , 
2019-12-01 02:48:11,11.76,0, , , , 
2019-12-01 03:48:11,9.52,0, , , , 
2019-12-01 04:48:11,10.53,0, , , , 
2019-12-01 05:48:11,9.91,0, , , , 
2019-12-01 06:48:11,8.21,2, , , , 
2019-12-01 07:48:11,9.68,222, , , , 
2019-12-01 08:48:11,21.18,469, , , , 
2019-12-01 09:48:11,28.52,615, , , , 
2019-12-01 10:48:11,35.62,"1,041", , , , 
2019-12-01 11:48:11,43.35,"1,230", , , , 
2019-12-01 12:48:11,40.33,962, , , , 
2019-12-01 13:48:11,45.28,"1,157", , , , 
2019-12-01 14:48:11,40.41,623, , , , 
2019-12-01 15:48:11,33.85,273, , , , 
2019-12-01 16:48:11,22.19,4, , , , 
2019-12-01 17:48:11,16.86,0, , , , 
2019-12-01 18:48:11,15.32,0, , , , 
2019-12-01 19:48:11,12.77,0, , , , 
2019-12-01 20:48:11,10.84,0, , , , 
2019-12-01 21:48:11,10.06,0, , , , 
2019-12-01 22:48:11,8.37,0, , , , 
2019-12-01 23:48:11,10.91,0, , , , 
2019-12-02 00:48:11,10.45,0, , , , 
2019-12-02 01:48:11,12.92,0, , , , 
2019-12-02 02:48:11,16.55,0, , , , 
2019-12-02 03:48:11,14.47,0, , , , 
2019-12-02 04:48:11,16.09,0, , , , 
2019-12-02 05:48:11,17.48,0, , , , 
2019-12-02 06:48:11,18.87,1, , , , 
2019-12-02 07:48:11,22.34,221, , , , 
2019-12-02 08:48:11,34.31,414, , , , 
2019-12-02 09:48:11,39.64,578, , , , 
2019-12-02 10:48:11,44.50,797, , , , 
2019-12-02 11:48:11,53.08,897, , , , 
2019-12-02 12:48:11,50.68,678, , , , 
2019-12-02 13:48:11,58.64,823, , , , 
2019-12-02 14:48:11,53.77,528, , , , 
2019-12-02 15:48:11,47.36,287, , , , 
2019-12-02 16:48:11,34.47,4, , , , 
2019-12-02 17:48:11,36.47,0, , , , 
2019-12-02 18:48:11,38.48,0, , , , 
2019-12-02 19:48:11,39.87,0, , , , 
2019-12-02 20:48:11,51.69,0, , , , 
2019-12-02 21:48:11,49.45,0, , , , 
2019-12-02 22:48:11,47.28,0, , , , 
2019-12-02 23:48:11,48.75,0, , , , 
2019-12-03 00:48:11,49.60,0, , , , 
2019-12-03 01:48:11,48.67,0, , , , 
2019-12-03 02:48:11,48.44,0, , , , 
2019-12-03 03:48:11,48.06,0, , , , 
2019-12-03 04:48:11,47.21,0, , , , 
2019-12-03 05:48:11,46.82,0, , , , 
2019-12-03 06:48:11,45.43,1, , , , 
2019-12-03 07:48:11,47.83,181, , , , 
2019-12-03 08:48:11,50.91,412, , , , 
2019-12-03 09:48:11,55.01,537, , , , 
2019-12-03 10:48:11,58.71,632, , , , 
2019-12-03 11:48:11,61.72,689, , , , 
2019-12-03 12:48:11,59.41,543, , , , 
2019-12-03 13:48:11,59.56,671, , , , 
2019-12-03 14:48:11,60.34,375, , , , 
2019-12-03 15:48:11,55.16,300, , , , 
2019-12-03 16:48:11,44.35,4, , , , 
2019-12-03 17:48:11,43.04,0, , , , 
2019-12-03 18:48:11,35.62,0, , , , 
2019-12-03 19:48:11,30.14,0, , , , 
2019-12-03 20:48:11,29.06,0, , , , 
2019-12-03 21:48:11,28.13,0, , , , 
2019-12-03 22:48:11,31.22,0, , , , 
2019-12-03 23:48:11,35.55,0, , , , 
2019-12-04 00:48:11,37.79,0, , , , 
2019-12-04 01:48:11,30.91,0, , , , 
2019-12-04 02:48:11,29.68,0, , , , 
2019-12-04 03:48:11,29.99,0, , , , 
2019-12-04 04:48:11,29.06,0, , , , 
2019-12-04 05:48:11,29.83,0, , , , 
2019-12-04 06:48:11,30.91,0, , , , 
2019-12-04 07:48:11,30.99,41, , , , 
2019-12-04 08:48:11,33.77,165, , , , 
2019-12-04 09:48:11,37.79,336, , , , 
2019-12-04 10:48:11,45.43,669, , , , 
2019-12-04 11:48:11,56.78,975, , , , 
2019-12-04 12:48:11,56.94,532, , , , 
2019-12-04 13:48:11,59.56,487, , , , 
2019-12-04 14:48:11,54.85,362, , , , 
2019-12-04 15:48:11,48.21,217, , , , 
2019-12-04 16:48:11,37.55,4, , , , 
2019-12-04 17:48:11,31.69,0, , , , 
2019-12-04 18:48:11,29.83,0, , , , 
2019-12-04 19:48:11,27.59,0, , , , 
2019-12-04 20:48:11,27.52,0, , , , 
2019-12-04 21:48:11,29.22,0, , , , 
2019-12-04 22:48:11,30.53,0, , , , 
2019-12-04 23:48:11,32.15,0, , , , 
2019-12-05 00:48:11,31.53,0, , , , 
2019-12-05 01:48:11,31.84,0, , , , 
2019-12-05 02:48:11,32.23,0, , , , 
2019-12-05 03:48:11,31.76,0, , , , 
2019-12-05 04:48:11,32.30,0, , , , 
2019-12-05 05:48:11,33.46,0, , , , 
2019-12-05 06:48:11,37.09,0, , , , 
2019-12-05 07:48:11,36.86,58, , , , 
2019-12-05 08:48:11,39.95,135, , , , 
2019-12-05 09:48:11,41.49,221, , , , 
2019-12-05 10:48:11,40.41,194, , , , 
2019-12-05 11:48:11,39.95,228, , , , 
2019-12-05 12:48:11,38.87,154, , , , 
2019-12-05 13:48:11,37.40,131, , , , 
2019-12-05 14:48:11,33.85,96, , , , 
2019-12-05 15:48:11,33.46,24, , , , 
2019-12-05 16:48:11,33.15,1, , , , 
2019-12-05 17:48:11,32.07,0, , , , 
2019-12-05 18:48:11,31.92,0, , , , 
2019-12-05 19:48:11,32.30,0, , , , 
2019-12-05 20:48:11,32.46,0, , , , 
2019-12-05 21:48:11,30.14,0, , , , 
2019-12-05 22:48:11,28.60,0, , , , 
2019-12-05 23:48:11,27.05,0, , , , 
2019-12-06 00:48:11,25.20,0, , , , 
2019-12-06 01:48:11,24.58,0, , , , 
2019-12-06 02:48:11,23.35,0, , , , 
2019-12-06 03:48:11,22.57,0, , , , 
2019-12-06 04:48:11,21.65,0, , , , 
2019-12-06 05:48:11,20.64,0, , , , 
2019-12-06 06:48:11,21.18,1, , , , 
2019-12-06 07:48:11,25.51,150, , , , 
2019-12-06 08:48:11,31.30,321, , , , 
2019-12-06 09:48:11,36.09,433, , , , 
2019-12-06 10:48:11,41.26,531, , , , 
2019-12-06 11:48:11,47.21,599, , , , 
2019-12-06 12:48:11,49.14,468, , , , 
2019-12-06 13:48:11,51.84,481, , , , 
2019-12-06 14:48:11,51.61,400, , , , 
2019-12-06 15:48:11,42.50,209, , , , 
2019-12-06 16:48:11,33.31,3, , , , 
2019-12-06 17:48:11,29.45,0, , , , 
2019-12-06 18:48:11,27.21,0, , , , 
2019-12-06 19:48:11,26.28,0, , , , 
2019-12-06 20:48:11,25.05,0, , , , 
2019-12-06 21:48:11,25.05,0, , , , 
2019-12-06 22:48:11,23.66,0, , , , 
2019-12-06 23:48:11,23.50,0, , , , 
2019-12-07 00:48:11,22.50,0, , , , 
2019-12-07 01:48:11,21.57,0, , , , 
2019-12-07 02:48:11,21.18,0, , , , 
2019-12-07 03:48:11,21.18,0, , , , 
2019-12-07 04:48:11,20.33,0, , , , 
2019-12-07 05:48:11,22.81,0, , , , 
2019-12-07 06:48:11,24.04,0, , , , 
2019-12-07 07:48:11,26.74,95, , , , 
2019-12-07 08:48:11,34.23,454, , , , 
2019-12-07 09:48:11,35.55,351, , , , 
2019-12-07 10:48:11,56.55,630, , , , 
2019-12-07 11:48:11,63.58,727, , , , 
2019-12-07 12:48:11,60.72,539, , , , 
2019-12-07 13:48:11,61.34,588, , , , 
2019-12-07 14:48:11,60.26,624, , , , 
2019-12-07 15:48:11,56.94,226, , , , 
2019-12-07 16:48:11,51.76,3, , , , 
2019-12-07 17:48:11,45.05,0, , , , 
2019-12-07 18:48:11,43.58,0, , , , 
2019-12-07 19:48:11,42.27,0, , , , 
2019-12-07 20:48:11,47.21,0, , , , 
2019-12-07 21:48:11,38.79,0, , , , 
2019-12-07 22:48:11,35.08,0, , , , 
2019-12-07 23:48:11,45.82,0, , , , 
2019-12-08 00:48:11,40.80,0, , , , 
2019-12-08 01:48:11,37.63,0, , , , 
2019-12-08 02:48:11,37.32,0, , , , 
2019-12-08 03:48:11,32.00,0, , , , 
2019-12-08 04:48:11,29.68,0, , , , 
2019-12-08 05:48:11,31.15,0, , , , 
2019-12-08 06:48:11,29.29,0, , , , 
2019-12-08 07:48:11,30.84,76, , , , 
2019-12-08 08:48:11,37.48,266, , , , 
2019-12-08 09:48:11,43.66,410, , , , 
2019-12-08 10:48:11,47.83,413, , , , 
2019-12-08 11:48:11,52.00,423, , , , 
2019-12-08 12:48:11,57.17,416, , , , 
2019-12-08 13:48:11,59.56,552, , , , 
2019-12-08 14:48:11,56.78,511, , , , 
2019-12-08 15:48:11,48.67,196, , , , 
2019-12-08 16:48:11,43.81,3, , , , 
2019-12-08 17:48:11,42.81,0, , , , 
2019-12-08 18:48:11,40.57,0, , , , 
2019-12-08 19:48:11,43.35,0, , , , 
2019-12-08 20:48:11,43.19,0, , , , 
2019-12-08 21:48:11,41.80,0, , , , 
2019-12-08 22:48:11,38.94,0, , , , 
2019-12-08 23:48:11,40.80,0, , , , 
2019-12-09 00:48:11,39.25,0, , , , 
2019-12-09 01:48:11,30.06,0, , , , 
2019-12-09 02:48:11,28.67,0, , , , 
2019-12-09 03:48:11,29.37,0, , , , 
2019-12-09 04:48:11,27.67,0, , , , 
2019-12-09 05:48:11,26.59,0, , , , 
2019-12-09 06:48:11,26.51,0, , , , 
2019-12-09 07:48:11,30.37,131, , , , 
2019-12-09 08:48:11,32.77,316, , , , 
2019-12-09 09:48:11,34.77,472, , , , 
2019-12-09 10:48:11,37.01,404, , , , 
2019-12-09 11:48:11,38.17,467, , , , 
2019-12-09 12:48:11,37.63,413, , , , 
2019-12-09 13:48:11,37.40,341, , , , 
2019-12-09 14:48:11,35.39,217, , , , 
2019-12-09 15:48:11,34.54,174, , , , 
2019-12-09 16:48:11,28.13,3, , , , 
2019-12-09 17:48:11,24.89,0, , , , 
2019-12-09 18:48:11,23.58,0, , , , 
2019-12-09 19:48:11,21.80,0, , , , 
2019-12-09 20:48:11,20.57,0, , , , 
2019-12-09 21:48:11,21.11,0, , , , 
2019-12-09 22:48:11,22.57,0, , , , 
2019-12-09 23:48:11,21.65,0, , , , 
2019-12-10 00:48:11,18.87,0, , , , 
2019-12-10 01:48:11,16.71,0, , , , 
2019-12-10 02:48:11,15.70,0, , , , 
2019-12-10 03:48:11,14.70,0, , , , 
2019-12-10 04:48:11,14.23,0, , , , 
2019-12-10 05:48:11,14.31,0, , , , 
2019-12-10 06:48:11,14.16,0, , , , 
2019-12-10 07:48:11,19.02,119, , , , 
2019-12-10 08:48:11,28.06,309, , , , 
2019-12-10 09:48:11,32.00,464, , , , 
2019-12-10 10:48:11,35.08,521, , , , 
2019-12-10 11:48:11,34.93,503, , , , 
2019-12-10 12:48:11,37.48,475, , , , 
2019-12-10 13:48:11,42.96,630, , , , 
2019-12-10 14:48:11,36.47,244, , , , 
2019-12-10 15:48:11,32.38,204, , , , 
2019-12-10 16:48:11,27.44,2, , , , 
2019-12-10 17:48:11,26.13,0, , , , 
2019-12-10 18:48:11,26.13,0, , , , 
2019-12-10 19:48:11,22.73,0, , , , 
2019-12-10 20:48:11,24.12,0, , , , 
2019-12-10 21:48:11,22.81,0, , , , 
2019-12-10 22:48:11,20.88,0, , , , 
2019-12-10 23:48:11,19.49,0, , , , 
2019-12-11 00:48:11,18.33,0, , , , 
2019-12-11 01:48:11,19.56,0, , , , 
2019-12-11 02:48:11,16.01,0, , , , 
2019-12-11 03:48:11,17.63,0, , , , 
2019-12-11 04:48:11,17.79,0, , , , 
2019-12-11 05:48:11,19.18,0, , , , 
2019-12-11 06:48:11,17.86,0, , , , 
2019-12-11 07:48:11,22.57,171, , , , 
2019-12-11 08:48:11,34.93,318, , , , 
2019-12-11 09:48:11,40.41,509, , , , 
2019-12-11 10:48:11,41.26,395, , , , 
2019-12-11 11:48:11,40.57,409, , , , 
2019-12-11 12:48:11,49.22,678, , , , 
2019-12-11 13:48:11,49.45,583, , , , 
2019-12-11 14:48:11,55.78,582, , , , 
2019-12-11 15:48:11,55.08,306, , , , 
2019-12-11 16:48:11,49.22,3, , , , 
2019-12-11 17:48:11,39.33,0, , , , 
2019-12-11 18:48:11,32.54,0, , , , 
2019-12-11 19:48:11,42.57,0, , , , 
2019-12-11 20:48:11,40.80,0, , , , 
2019-12-11 21:48:11,38.87,0, , , , 
2019-12-11 22:48:11,34.85,0, , , , 
2019-12-11 23:48:11,37.48,0, , , , 
2019-12-12 00:48:11,35.70,0, , , , 
2019-12-12 01:48:11,35.86,0, , , , 
2019-12-12 02:48:11,34.23,0, , , , 
2019-12-12 03:48:11,32.00,0, , , , 
2019-12-12 04:48:11,36.32,0, , , , 
2019-12-12 05:48:11,40.72,0, , , , 
2019-12-12 06:48:11,34.70,0, , , , 
2019-12-12 07:48:11,32.15,65, , , , 
2019-12-12 08:48:11,33.31,220, , , , 
2019-12-12 09:48:11,37.09,361, , , , 
2019-12-12 10:48:11,45.43,500, , , , 
2019-12-12 11:48:11,52.46,546, , , , 
2019-12-12 12:48:11,49.68,394, , , , 
2019-12-12 13:48:11,56.24,743, , , , 
2019-12-12 14:48:11,53.69,407, , , , 
2019-12-12 15:48:11,50.61,245, , , , 
2019-12-12 16:48:11,46.28,4, , , , 
2019-12-12 17:48:11,44.81,0, , , , 
2019-12-12 18:48:11,44.27,0, , , , 
2019-12-12 19:48:11,41.96,0, , , , 
2019-12-12 20:48:11,40.64,0, , , , 
2019-12-12 21:48:11,41.65,0, , , , 
2019-12-12 22:48:11,41.18,0, , , , 
2019-12-12 23:48:11,41.96,0, , , , 
2019-12-13 00:48:11,42.73,0, , , , 
2019-12-13 01:48:11,39.56,0, , , , 
2019-12-13 02:48:11,37.09,0, , , , 
2019-12-13 03:48:11,39.33,0, , , , 
2019-12-13 04:48:11,36.71,0, , , , 
2019-12-13 05:48:11,33.69,0, , , , 
2019-12-13 06:48:11,38.17,0, , , , 
2019-12-13 07:48:11,40.64,134, , , , 
2019-12-13 08:48:11,45.59,355, , , , 
2019-12-13 09:48:11,46.59,393, , , , 
2019-12-13 10:48:11,49.68,456, , , , 
2019-12-13 11:48:11,54.16,540, , , , 
2019-12-13 12:48:11,52.07,497, , , , 
2019-12-13 13:48:11,50.91,523, , , , 
2019-12-13 14:48:11,49.22,601, , , , 
2019-12-13 15:48:11,41.57,120, , , , 
2019-12-13 16:48:11,39.33,3, , , , 
2019-12-13 17:48:11,38.48,0, , , , 
2019-12-13 18:48:11,34.47,0, , , , 
2019-12-13 19:48:11,37.17,0, , , , 
2019-12-13 20:48:11,32.38,0, , , , 
2019-12-13 21:48:11,28.44,0, , , , 
2019-12-13 22:48:11,32.92,0, , , , 
2019-12-13 23:48:11,31.84,0, , , , 
2019-12-14 00:48:11,31.07,0, , , , 
2019-12-14 01:48:11,28.21,0, , , , 
2019-12-14 02:48:11,27.98,0, , , , 
2019-12-14 03:48:11,29.22,0, , , , 
2019-12-14 04:48:11,30.37,0, , , , 
2019-12-14 05:48:11,28.98,0, , , , 
2019-12-14 06:48:11,28.13,0, , , , 
2019-12-14 07:48:11,28.44,113, , , , 
2019-12-14 08:48:11,33.23,269, , , , 
2019-12-14 09:48:11,36.40,530, , , , 
2019-12-14 10:48:11,36.47,425, , , , 
2019-12-14 11:48:11,38.40,594, , , , 
2019-12-14 12:48:11,38.17,445, , , , 
2019-12-14 13:48:11,33.62,267, , , , 
2019-12-14 14:48:11,30.84,165, , , , 
2019-12-14 15:48:11,29.68,80, , , , 
2019-12-14 16:48:11,28.98,1, , , , 
2019-12-14 17:48:11,28.91,0, , , , 
2019-12-14 18:48:11,26.74,0, , , , 
2019-12-14 19:48:11,26.20,0, , , , 
2019-12-14 20:48:11,23.35,0, , , , 
2019-12-14 21:48:11,25.97,0, , , , 
2019-12-14 22:48:11,25.66,0, , , , 
2019-12-14 23:48:11,25.28,0, , , , 
2019-12-15 00:48:11,22.73,0, , , , 
2019-12-15 01:48:11,23.96,0, , , , 
2019-12-15 02:48:11,22.65,0, , , , 
2019-12-15 03:48:11,22.88,0, , , , 
2019-12-15 04:48:11,23.27,0, , , , 
2019-12-15 05:48:11,21.80,0, , , , 
2019-12-15 06:48:11,20.49,0, , , , 
2019-12-15 07:48:11,19.87,69, , , , 
2019-12-15 08:48:11,23.35,304, , , , 
2019-12-15 09:48:11,28.37,355, , , , 
2019-12-15 10:48:11,30.14,447, , , , 
2019-12-15 11:48:11,33.93,490, , , , 
2019-12-15 12:48:11,33.08,431, , , , 
2019-12-15 13:48:11,35.39,526, , , , 
2019-12-15 14:48:11,31.92,280, , , , 
2019-12-15 15:48:11,29.83,76, , , , 
2019-12-15 16:48:11,27.67,2, , , , 
2019-12-15 17:48:11,26.51,0, , , , 
2019-12-15 18:48:11,26.74,0, , , , 
2019-12-15 19:48:11,26.44,0, , , , 
2019-12-15 20:48:11,25.82,0, , , , 
2019-12-15 21:48:11,25.89,0, , , , 
2019-12-15 22:48:11,25.35,0, , , , 
2019-12-15 23:48:11,24.97,0, , , , 
2019-12-16 00:48:11,24.89,0, , , , 
2019-12-16 01:48:11,23.96,0, , , , 
2019-12-16 02:48:11,22.81,0, , , , 
2019-12-16 03:48:11,21.26,0, , , , 
2019-12-16 04:48:11,19.64,0, , , , 
2019-12-16 05:48:11,21.42,0, , , , 
2019-12-16 06:48:11,22.27,0, , , , 
2019-12-16 07:48:11,21.96,30, , , , 
2019-12-16 08:48:11,25.20,249, , , , 
2019-12-16 09:48:11,29.22,350, , , , 
2019-12-16 10:48:11,35.47,484, , , , 
2019-12-16 11:48:11,42.03,615, , , , 
2019-12-16 12:48:11,41.26,428, , , , 
2019-12-16 13:48:11,42.57,673, , , , 
2019-12-16 14:48:11,38.71,598, , , , 
2019-12-16 15:48:11,32.46,176, , , , 
2019-12-16 16:48:11,24.43,4, , , , 
2019-12-16 17:48:11,23.42,0, , , , 
2019-12-16 18:48:11,23.96,0, , , , 
2019-12-16 19:48:11,23.81,0, , , , 
2019-12-16 20:48:11,19.95,0, , , , 
2019-12-16 21:48:11,16.32,0, , , , 
2019-12-16 22:48:11,21.88,0, , , , 
2019-12-16 23:48:11,18.87,0, , , , 
2019-12-17 00:48:11,19.72,0, , , , 
2019-12-17 01:48:11,17.17,0, , , , 
2019-12-17 02:48:11,22.65,0, , , , 
2019-12-17 03:48:11,23.11,0, , , , 
2019-12-17 04:48:11,23.58,0, , , , 
2019-12-17 05:48:11,24.50,0, , , , 
2019-12-17 06:48:11,19.95,0, , , , 
2019-12-17 07:48:11,29.14,121, , , , 
2019-12-17 08:48:11,35.16,376, , , , 
2019-12-17 09:48:11,35.62,272, , , , 
2019-12-17 10:48:11,38.87,445, , , , 
2019-12-17 11:48:11,47.83,524, , , , 
2019-12-17 12:48:11,44.50,386, , , , 
2019-12-17 13:48:11,47.52,620, , , , 
2019-12-17 14:48:11,46.51,578, , , , 
2019-12-17 15:48:11,41.65,163, , , , 
2019-12-17 16:48:11,29.22,5, , , , 
2019-12-17 17:48:11,28.52,0, , , , 
2019-12-17 18:48:11,27.52,0, , , , 
2019-12-17 19:48:11,25.74,0, , , , 
2019-12-17 20:48:11,21.80,0, , , , 
2019-12-17 21:48:11,20.03,0, , , , 
2019-12-17 22:48:11,18.56,0, , , , 
2019-12-17 23:48:11,16.16,0, , , , 
2019-12-18 00:48:11,14.47,0, , , , 
2019-12-18 01:48:11,15.01,0, , , , 
2019-12-18 02:48:11,14.23,0, , , , 
2019-12-18 03:48:11,16.63,0, , , , 
2019-12-18 04:48:11,21.03,0, , , , 
2019-12-18 05:48:11,24.50,0, , , , 
2019-12-18 06:48:11,18.94,0, , , , 
2019-12-18 07:48:11,20.03,119, , , , 
2019-12-18 08:48:11,33.08,303, , , , 
2019-12-18 09:48:11,38.56,374, , , , 
2019-12-18 10:48:11,46.36,424, , , , 
2019-12-18 11:48:11,55.55,520, , , , 
2019-12-18 12:48:11,57.63,466, , , , 
2019-12-18 13:48:11,57.86,589, , , , 
2019-12-18 14:48:11,56.17,517, , , , 
2019-12-18 15:48:11,48.21,156, , , , 
2019-12-18 16:48:11,34.00,3, , , , 
2019-12-18 17:48:11,28.13,0, , , , 
2019-12-18 18:48:11,26.82,0, , , , 
2019-12-18 19:48:11,25.59,0, , , , 
2019-12-18 20:48:11,26.20,0, , , , 
2019-12-18 21:48:11,25.59,0, , , , 
2019-12-18 22:48:11,25.12,0, , , , 
2019-12-18 23:48:11,23.96,0, , , , 
2019-12-19 00:48:11,24.04,0, , , , 
2019-12-19 01:48:11,21.34,0, , , , 
2019-12-19 02:48:11,19.79,0, , , , 
2019-12-19 03:48:11,22.27,0, , , , 
2019-12-19 04:48:11,21.34,0, , , , 
2019-12-19 05:48:11,22.11,0, , , , 
2019-12-19 06:48:11,22.27,0, , , , 
2019-12-19 07:48:11,24.81,53, , , , 
2019-12-19 08:48:11,35.01,294, , , , 
2019-12-19 09:48:11,36.16,390, , , , 
2019-12-19 10:48:11,41.34,499, , , , 
2019-12-19 11:48:11,48.13,595, , , , 
2019-12-19 12:48:11,50.53,485, , , , 
2019-12-19 13:48:11,52.54,536, , , , 
2019-12-19 14:48:11,48.06,296, , , , 
2019-12-19 15:48:11,43.04,162, , , , 
2019-12-19 16:48:11,35.55,4, , , , 
2019-12-19 17:48:11,32.15,0, , , , 
2019-12-19 18:48:11,28.75,0, , , , 
2019-12-19 19:48:11,32.92,0, , , , 
2019-12-19 20:48:11,37.86,0, , , , 
2019-12-19 21:48:11,31.76,0, , , , 
2019-12-19 22:48:11,26.98,0, , , , 
2019-12-19 23:48:11,24.81,0, , , , 
2019-12-20 00:48:11,27.44,0, , , , 
2019-12-20 01:48:11,33.62,0, , , , 
2019-12-20 02:48:11,33.00,0, , , , 
2019-12-20 03:48:11,29.83,0, , , , 
2019-12-20 04:48:11,29.60,0, , , , 
2019-12-20 05:48:11,25.66,0, , , , 
2019-12-20 06:48:11,24.81,0, , , , 
2019-12-20 07:48:11,26.51,108, , , , 
2019-12-20 08:48:11,37.55,295, , , , 
2019-12-20 09:48:11,43.89,375, , , , 
2019-12-20 10:48:11,46.90,449, , , , 
2019-12-20 11:48:11,54.70,500, , , , 
2019-12-20 12:48:11,56.09,438, , , , 
2019-12-20 13:48:11,59.02,673, , , , 
2019-12-20 14:48:11,53.69,365, , , , 
2019-12-20 15:48:11,45.89,154, , , , 
2019-12-20 16:48:11,39.25,7, , , , 
2019-12-20 17:48:11,32.61,0, , , , 
