Serial Number:20365149 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","Button Up","EOF"
2020-01-02 15:38:43,43.27,151, , , , 
2020-01-02 16:38:43,37.94,22, , , , 
2020-01-02 17:38:43,33.08,0, , , , 
2020-01-02 18:38:43,34.39,0, , , , 
2020-01-02 19:38:43,31.69,0, , , , 
2020-01-02 20:38:43,28.98,0, , , , 
2020-01-02 21:38:43,28.13,0, , , , 
2020-01-02 22:38:43,25.20,0, , , , 
2020-01-02 23:38:43,24.20,0, , , , 
2020-01-03 00:38:43,23.42,0, , , , 
2020-01-03 01:38:43,24.35,0, , , , 
2020-01-03 02:38:43,24.20,0, , , , 
2020-01-03 03:38:43,25.20,0, , , , 
2020-01-03 04:38:43,25.28,0, , , , 
2020-01-03 05:38:43,24.74,0, , , , 
2020-01-03 06:38:43,24.20,0, , , , 
2020-01-03 07:38:43,27.44,34, , , , 
2020-01-03 08:38:43,35.55,224, , , , 
2020-01-03 09:38:43,42.42,281, , , , 
2020-01-03 10:38:43,44.81,329, , , , 
2020-01-03 11:38:43,47.52,296, , , , 
2020-01-03 12:38:43,47.83,326, , , , 
2020-01-03 13:38:43,50.84,490, , , , 
2020-01-03 14:38:43,50.99,328, , , , 
2020-01-03 15:38:43,46.28,124, , , , 
2020-01-03 16:38:43,41.42,27, , , , 
2020-01-03 17:38:43,41.65,0, , , , 
2020-01-03 18:38:43,39.79,0, , , , 
2020-01-03 19:38:43,40.88,0, , , , 
2020-01-03 20:38:43,39.95,0, , , , 
2020-01-03 21:38:43,32.46,0, , , , 
2020-01-03 22:38:43,28.60,0, , , , 
2020-01-03 23:38:43,28.52,0, , , , 
2020-01-04 00:38:43,36.63,0, , , , 
2020-01-04 01:38:43,32.00,0, , , , 
2020-01-04 02:38:43,31.15,0, , , , 
2020-01-04 03:38:43,27.05,0, , , , 
2020-01-04 04:38:43,25.74,0, , , , 
2020-01-04 05:38:43,25.97,0, , , , 
2020-01-04 06:38:43,28.67,0, , , , 
2020-01-04 07:38:43,35.62,37, , , , 
2020-01-04 08:38:43,40.72,214, , , , 
2020-01-04 09:38:43,54.39,391, , , , 
2020-01-04 10:38:43,54.31,419, , , , 
2020-01-04 11:38:43,61.42,417, , , , 
2020-01-04 12:38:43,64.27,456, , , , 
2020-01-04 13:38:43,65.05,633, , , , 
2020-01-04 14:38:43,65.82,358, , , , 
2020-01-04 15:38:43,62.03,198, , , , 
2020-01-04 16:38:43,55.47,28, , , , 
2020-01-04 17:38:43,57.17,0, , , , 
2020-01-04 18:38:43,55.32,0, , , , 
2020-01-04 19:38:43,52.46,0, , , , 
2020-01-04 20:38:43,49.60,0, , , , 
2020-01-04 21:38:43,47.44,0, , , , 
2020-01-04 22:38:43,47.28,0, , , , 
2020-01-04 23:38:43,46.13,0, , , , 
2020-01-05 00:38:43,45.20,0, , , , 
2020-01-05 01:38:43,45.28,0, , , , 
2020-01-05 02:38:43,45.05,0, , , , 
2020-01-05 03:38:43,41.65,0, , , , 
2020-01-05 04:38:43,34.23,0, , , , 
2020-01-05 05:38:43,33.08,0, , , , 
2020-01-05 06:38:43,40.18,0, , , , 
2020-01-05 07:38:43,31.22,42, , , , 
2020-01-05 08:38:43,34.39,205, , , , 
2020-01-05 09:38:43,39.49,291, , , , 
2020-01-05 10:38:43,43.19,264, , , , 
2020-01-05 11:38:43,41.88,376, , , , 
2020-01-05 12:38:43,45.20,461, , , , 
2020-01-05 13:38:43,44.81,403, , , , 
2020-01-05 14:38:43,44.97,376, , , , 
2020-01-05 15:38:43,39.79,203, , , , 
2020-01-05 16:38:43,33.77,30, , , , 
2020-01-05 17:38:43,29.76,0, , , , 
2020-01-05 18:38:43,27.83,0, , , , 
2020-01-05 19:38:43,25.05,0, , , , 
2020-01-05 20:38:43,24.81,0, , , , 
2020-01-05 21:38:43,25.74,0, , , , 
2020-01-05 22:38:43,33.93,0, , , , 
2020-01-05 23:38:43,36.63,0, , , , 
2020-01-06 00:38:43,35.70,0, , , , 
2020-01-06 01:38:43,34.62,0, , , , 
2020-01-06 02:38:43,34.16,0, , , , 
2020-01-06 03:38:43,33.31,0, , , , 
2020-01-06 04:38:43,31.38,0, , , , 
2020-01-06 05:38:43,30.14,0, , , , 
2020-01-06 06:38:43,28.06,0, , , , 
2020-01-06 07:38:43,32.77,41, , , , 
2020-01-06 08:38:43,36.94,161, , , , 
2020-01-06 09:38:43,40.57,291, , , , 
2020-01-06 10:38:43,42.03,320, , , , 
2020-01-06 11:38:43,41.42,316, , , , 
2020-01-06 12:38:43,42.27,337, , , , 
2020-01-06 13:38:43,44.89,510, , , , 
2020-01-06 14:38:43,45.51,326, , , , 
2020-01-06 15:38:43,40.33,160, , , , 
2020-01-06 16:38:43,35.08,30, , , , 
2020-01-06 17:38:43,36.78,0, , , , 
2020-01-06 18:38:43,32.84,0, , , , 
2020-01-06 19:38:43,38.64,0, , , , 
2020-01-06 20:38:43,39.18,0, , , , 
2020-01-06 21:38:43,39.25,0, , , , 
2020-01-06 22:38:43,41.80,0, , , , 
2020-01-06 23:38:43,40.33,0, , , , 
2020-01-07 00:38:43,42.57,0, , , , 
2020-01-07 01:38:43,42.57,0, , , , 
2020-01-07 02:38:43,42.57,0, , , , 
2020-01-07 03:38:43,40.03,0, , , , 
2020-01-07 04:38:43,40.95,0, , , , 
2020-01-07 05:38:43,43.73,0, , , , 
2020-01-07 06:38:43,43.89,0, , , , 
2020-01-07 07:38:43,43.89,43, , , , 
2020-01-07 08:38:43,47.67,206, , , , 
2020-01-07 09:38:43,52.92,294, , , , 
2020-01-07 10:38:43,56.09,302, , , , 
2020-01-07 11:38:43,57.01,294, , , , 
2020-01-07 12:38:43,56.78,251, , , , 
2020-01-07 13:38:43,55.55,364, , , , 
2020-01-07 14:38:43,62.27,428, , , , 
2020-01-07 15:38:43,54.93,214, , , , 
2020-01-07 16:38:43,49.76,36, , , , 
2020-01-07 17:38:43,48.52,0, , , , 
2020-01-07 18:38:43,45.12,0, , , , 
2020-01-07 19:38:43,39.87,0, , , , 
2020-01-07 20:38:43,38.17,0, , , , 
2020-01-07 21:38:43,37.01,0, , , , 
2020-01-07 22:38:43,44.89,0, , , , 
2020-01-07 23:38:43,37.32,0, , , , 
2020-01-08 00:38:43,35.32,0, , , , 
2020-01-08 01:38:43,39.95,0, , , , 
2020-01-08 02:38:43,36.94,0, , , , 
2020-01-08 03:38:43,35.55,0, , , , 
2020-01-08 04:38:43,34.08,0, , , , 
2020-01-08 05:38:43,33.38,0, , , , 
2020-01-08 06:38:43,30.06,0, , , , 
2020-01-08 07:38:43,28.98,33, , , , 
2020-01-08 08:38:43,35.93,225, , , , 
2020-01-08 09:38:43,43.73,286, , , , 
2020-01-08 10:38:43,49.45,331, , , , 
2020-01-08 11:38:43,52.92,315, , , , 
2020-01-08 12:38:43,55.24,392, , , , 
2020-01-08 13:38:43,57.94,471, , , , 
2020-01-08 14:38:43,61.11,350, , , , 
2020-01-08 15:38:43,56.94,162, , , , 
2020-01-08 16:38:43,48.29,32, , , , 
2020-01-08 17:38:43,46.67,0, , , , 
2020-01-08 18:38:43,46.05,0, , , , 
2020-01-08 19:38:43,45.35,0, , , , 
2020-01-08 20:38:43,42.81,0, , , , 
2020-01-08 21:38:43,40.33,0, , , , 
2020-01-08 22:38:43,37.94,0, , , , 
2020-01-08 23:38:43,36.71,0, , , , 
2020-01-09 00:38:43,34.23,0, , , , 
2020-01-09 01:38:43,32.69,0, , , , 
2020-01-09 02:38:43,35.39,0, , , , 
2020-01-09 03:38:43,33.85,0, , , , 
2020-01-09 04:38:43,30.30,0, , , , 
2020-01-09 05:38:43,28.37,0, , , , 
2020-01-09 06:38:43,26.44,0, , , , 
2020-01-09 07:38:43,25.59,26, , , , 
2020-01-09 08:38:43,30.76,201, , , , 
2020-01-09 09:38:43,36.16,270, , , , 
2020-01-09 10:38:43,40.57,355, , , , 
2020-01-09 11:38:43,46.44,336, , , , 
2020-01-09 12:38:43,47.90,361, , , , 
2020-01-09 13:38:43,46.90,276, , , , 
2020-01-09 14:38:43,43.11,180, , , , 
2020-01-09 15:38:43,41.57,95, , , , 
2020-01-09 16:38:43,38.71,16, , , , 
2020-01-09 17:38:43,35.93,0, , , , 
2020-01-09 18:38:43,34.93,0, , , , 
2020-01-09 19:38:43,36.40,0, , , , 
2020-01-09 20:38:43,36.24,0, , , , 
2020-01-09 21:38:43,32.38,0, , , , 
2020-01-09 22:38:43,29.68,0, , , , 
2020-01-09 23:38:43,27.13,0, , , , 
2020-01-10 00:38:43,24.66,0, , , , 
2020-01-10 01:38:43,23.96,0, , , , 
2020-01-10 02:38:43,23.66,0, , , , 
2020-01-10 03:38:43,20.57,0, , , , 
2020-01-10 04:38:43,19.33,0, , , , 
2020-01-10 05:38:43,19.49,0, , , , 
2020-01-10 06:38:43,18.64,0, , , , 
2020-01-10 07:38:43,19.87,29, , , , 
2020-01-10 08:38:43,26.05,229, , , , 
2020-01-10 09:38:43,34.54,332, , , , 
2020-01-10 10:38:43,38.10,418, , , , 
2020-01-10 11:38:43,35.39,393, , , , 
2020-01-10 12:38:43,30.68,190, , , , 
2020-01-10 13:38:43,30.30,264, , , , 
2020-01-10 14:38:43,36.01,353, , , , 
2020-01-10 15:38:43,30.76,183, , , , 
2020-01-10 16:38:43,26.13,39, , , , 
2020-01-10 17:38:43,22.50,0, , , , 
2020-01-10 18:38:43,18.87,0, , , , 
2020-01-10 19:38:43,14.23,0, , , , 
2020-01-10 20:38:43,11.53,0, , , , 
2020-01-10 21:38:43,9.76,0, , , , 
2020-01-10 22:38:43,9.76,0, , , , 
2020-01-10 23:38:43,8.60,0, , , , 
2020-01-11 00:38:43,8.13,0, , , , 
2020-01-11 01:38:43,8.06,0, , , , 
2020-01-11 02:38:43,7.28,0, , , , 
2020-01-11 03:38:43,7.59,0, , , , 
2020-01-11 04:38:43,7.67,0, , , , 
2020-01-11 05:38:43,9.06,0, , , , 
2020-01-11 06:38:43,10.14,0, , , , 
2020-01-11 07:38:43,12.38,40, , , , 
2020-01-11 08:38:43,16.09,167, , , , 
2020-01-11 09:38:43,23.27,310, , , , 
2020-01-11 10:38:43,30.91,366, , , , 
2020-01-11 11:38:43,34.54,349, , , , 
2020-01-11 12:38:43,37.86,379, , , , 
2020-01-11 13:38:43,46.20,520, , , , 
2020-01-11 14:38:43,47.59,333, , , , 
2020-01-11 15:38:43,40.57,122, , , , 
2020-01-11 16:38:43,39.02,36, , , , 
2020-01-11 17:38:43,36.16,0, , , , 
2020-01-11 18:38:43,34.93,0, , , , 
2020-01-11 19:38:43,32.15,0, , , , 
2020-01-11 20:38:43,30.76,0, , , , 
2020-01-11 21:38:43,31.07,0, , , , 
2020-01-11 22:38:43,29.68,0, , , , 
2020-01-11 23:38:43,27.90,0, , , , 
2020-01-12 00:38:43,24.89,0, , , , 
2020-01-12 01:38:43,22.65,0, , , , 
2020-01-12 02:38:43,22.19,0, , , , 
2020-01-12 03:38:43,20.49,0, , , , 
2020-01-12 04:38:43,18.33,0, , , , 
2020-01-12 05:38:43,14.93,0, , , , 
2020-01-12 06:38:43,13.93,0, , , , 
2020-01-12 07:38:43,13.77,39, , , , 
2020-01-12 08:38:43,24.50,198, , , , 
2020-01-12 09:38:43,37.55,293, , , , 
2020-01-12 10:38:43,40.03,311, , , , 
2020-01-12 11:38:43,41.26,315, , , , 
2020-01-12 12:38:43,41.88,345, , , , 
2020-01-12 13:38:43,48.60,669, , , , 
2020-01-12 14:38:43,48.52,319, , , , 
2020-01-12 15:38:43,41.34,251, , , , 
2020-01-12 16:38:43,36.40,39, , , , 
2020-01-12 17:38:43,34.85,0, , , , 
2020-01-12 18:38:43,32.54,0, , , , 
2020-01-12 19:38:43,30.37,0, , , , 
2020-01-12 20:38:43,28.67,0, , , , 
2020-01-12 21:38:43,29.83,0, , , , 
2020-01-12 22:38:43,31.30,0, , , , 
2020-01-12 23:38:43,32.46,0, , , , 
2020-01-13 00:38:43,27.05,0, , , , 
2020-01-13 01:38:43,29.45,0, , , , 
2020-01-13 02:38:43,30.61,0, , , , 
2020-01-13 03:38:43,28.44,0, , , , 
2020-01-13 04:38:43,28.06,0, , , , 
2020-01-13 05:38:43,23.66,0, , , , 
2020-01-13 06:38:43,18.87,0, , , , 
2020-01-13 07:38:43,15.86,38, , , , 
2020-01-13 08:38:43,22.81,191, , , , 
2020-01-13 09:38:43,32.23,307, , , , 
2020-01-13 10:38:43,33.15,205, , , , 
2020-01-13 11:38:43,38.64,267, , , , 
2020-01-13 12:38:43,43.27,390, , , , 
2020-01-13 13:38:43,46.13,626, , , , 
2020-01-13 14:38:43,41.03,237, , , , 
2020-01-13 15:38:43,41.18,179, , , , 
2020-01-13 16:38:43,38.17,39, , , , 
2020-01-13 17:38:43,38.10,0, , , , 
2020-01-13 18:38:43,38.33,0, , , , 
2020-01-13 19:38:43,36.40,0, , , , 
2020-01-13 20:38:43,37.17,0, , , , 
2020-01-13 21:38:43,33.54,0, , , , 
2020-01-13 22:38:43,28.37,0, , , , 
2020-01-13 23:38:43,25.43,0, , , , 
2020-01-14 00:38:43,23.19,0, , , , 
2020-01-14 01:38:43,22.34,0, , , , 
2020-01-14 02:38:43,21.18,0, , , , 
2020-01-14 03:38:43,19.56,0, , , , 
2020-01-14 04:38:43,19.49,0, , , , 
2020-01-14 05:38:43,20.03,0, , , , 
2020-01-14 06:38:43,24.12,0, , , , 
2020-01-14 07:38:43,22.11,47, , , , 
2020-01-14 08:38:43,29.99,209, , , , 
2020-01-14 09:38:43,37.94,300, , , , 
2020-01-14 10:38:43,42.57,341, , , , 
2020-01-14 11:38:43,46.67,333, , , , 
2020-01-14 12:38:43,50.14,368, , , , 
2020-01-14 13:38:43,53.62,606, , , , 
2020-01-14 14:38:43,56.94,464, , , , 
2020-01-14 15:38:43,52.23,231, , , , 
2020-01-14 16:38:43,50.45,48, , , , 
2020-01-14 17:38:43,43.04,0, , , , 
2020-01-14 18:38:43,37.79,0, , , , 
2020-01-14 19:38:43,32.77,0, , , , 
2020-01-14 20:38:43,33.08,0, , , , 
2020-01-14 21:38:43,32.54,0, , , , 
2020-01-14 22:38:43,32.15,0, , , , 
2020-01-14 23:38:43,31.38,0, , , , 
2020-01-15 00:38:43,30.68,0, , , , 
2020-01-15 01:38:43,28.29,0, , , , 
2020-01-15 02:38:43,25.74,0, , , , 
2020-01-15 03:38:43,24.50,0, , , , 
2020-01-15 04:38:43,25.59,0, , , , 
2020-01-15 05:38:43,36.40,0, , , , 
2020-01-15 06:38:43,27.28,0, , , , 
2020-01-15 07:38:43,26.90,47, , , , 
2020-01-15 08:38:43,31.45,204, , , , 
2020-01-15 09:38:43,37.01,304, , , , 
2020-01-15 10:38:43,39.87,385, , , , 
2020-01-15 11:38:43,40.72,312, , , , 
2020-01-15 12:38:43,42.57,327, , , , 
2020-01-15 13:38:43,46.44,509, , , , 
2020-01-15 14:38:43,49.37,385, , , , 
2020-01-15 15:38:43,43.11,203, , , , 
2020-01-15 16:38:43,36.71,46, , , , 
2020-01-15 17:38:43,32.69,0, , , , 
2020-01-15 18:38:43,31.30,0, , , , 
2020-01-15 19:38:43,30.76,0, , , , 
2020-01-15 20:38:43,30.22,0, , , , 
2020-01-15 21:38:43,29.29,0, , , , 
2020-01-15 22:38:43,24.89,0, , , , 
2020-01-15 23:38:43,24.81,0, , , , 
2020-01-16 00:38:43,22.50,0, , , , 
2020-01-16 01:38:43,19.95,0, , , , 
2020-01-16 02:38:43,15.55,0, , , , 
2020-01-16 03:38:43,15.39,0, , , , 
2020-01-16 04:38:43,13.15,0, , , , 
2020-01-16 05:38:43,11.99,0, , , , 
2020-01-16 06:38:43,12.15,0, , , , 
2020-01-16 07:38:43,13.00,28, , , , 
2020-01-16 08:38:43,21.03,234, , , , 
2020-01-16 09:38:43,29.29,405, , , , 
2020-01-16 10:38:43,32.84,446, , , , 
2020-01-16 11:38:43,33.54,420, , , , 
2020-01-16 12:38:43,34.85,404, , , , 
2020-01-16 13:38:43,36.40,433, , , , 
2020-01-16 14:38:43,37.09,363, , , , 
2020-01-16 15:38:43,34.23,150, , , , 
2020-01-16 16:38:43,30.84,22, , , , 
2020-01-16 17:38:43,29.29,0, , , , 
2020-01-16 18:38:43,29.52,0, , , , 
2020-01-16 19:38:43,29.14,0, , , , 
2020-01-16 20:38:43,28.60,0, , , , 
2020-01-16 21:38:43,28.21,0, , , , 
2020-01-16 22:38:43,28.06,0, , , , 
2020-01-16 23:38:43,28.60,0, , , , 
2020-01-17 00:38:43,26.36,0, , , , 
2020-01-17 01:38:43,22.65,0, , , , 
2020-01-17 02:38:43,20.80,0, , , , 
2020-01-17 03:38:43,21.26,0, , , , 
2020-01-17 04:38:43,18.33,0, , , , 
2020-01-17 05:38:43,17.94,0, , , , 
2020-01-17 06:38:43,16.63,0, , , , 
2020-01-17 07:38:43,16.71,50, , , , 
2020-01-17 08:38:43,27.36,216, , , , 
2020-01-17 09:38:43,36.55,329, , , , 
2020-01-17 10:38:43,41.34,475, , , , 
2020-01-17 11:38:43,46.82,337, , , , 
2020-01-17 12:38:43,52.61,527, , , , 
2020-01-17 13:38:43,53.08,552, , , , 
2020-01-17 14:38:43,51.07,350, , , , 
2020-01-17 15:38:43,44.74,298, , , , 
2020-01-17 16:38:43,39.49,49, , , , 
2020-01-17 17:38:43,37.71,0, , , , 
2020-01-17 18:38:43,35.70,0, , , , 
2020-01-17 19:38:43,35.01,0, , , , 
2020-01-17 20:38:43,34.23,0, , , , 
2020-01-17 21:38:43,32.84,0, , , , 
2020-01-17 22:38:43,30.84,0, , , , 
2020-01-17 23:38:43,28.37,0, , , , 
2020-01-18 00:38:43,25.20,0, , , , 
2020-01-18 01:38:43,22.27,0, , , , 
2020-01-18 02:38:43,21.96,0, , , , 
2020-01-18 03:38:43,20.03,0, , , , 
2020-01-18 04:38:43,15.32,0, , , , 
2020-01-18 05:38:43,12.77,0, , , , 
2020-01-18 06:38:43,12.46,0, , , , 
2020-01-18 07:38:43,15.55,33, , , , 
2020-01-18 08:38:43,18.02,126, , , , 
2020-01-18 09:38:43,30.14,333, , , , 
2020-01-18 10:38:43,37.55,472, , , , 
2020-01-18 11:38:43,42.27,538, , , , 
2020-01-18 12:38:43,41.34,385, , , , 
2020-01-18 13:38:43,44.27,459, , , , 
2020-01-18 14:38:43,47.21,412, , , , 
2020-01-18 15:38:43,42.73,265, , , , 
2020-01-18 16:38:43,34.08,58, , , , 
2020-01-18 17:38:43,28.29,0, , , , 
2020-01-18 18:38:43,26.13,0, , , , 
2020-01-18 19:38:43,22.42,0, , , , 
2020-01-18 20:38:43,22.11,0, , , , 
2020-01-18 21:38:43,21.03,0, , , , 
2020-01-18 22:38:43,16.78,0, , , , 
2020-01-18 23:38:43,16.16,0, , , , 
2020-01-19 00:38:43,14.85,0, , , , 
2020-01-19 01:38:43,14.85,0, , , , 
2020-01-19 02:38:43,13.69,0, , , , 
2020-01-19 03:38:43,13.15,0, , , , 
2020-01-19 04:38:43,12.15,0, , , , 
2020-01-19 05:38:43,12.77,0, , , , 
2020-01-19 06:38:43,11.99,0, , , , 
2020-01-19 07:38:43,14.47,51, , , , 
2020-01-19 08:38:43,23.89,226, , , , 
2020-01-19 09:38:43,34.00,346, , , , 
2020-01-19 10:38:43,39.95,416, , , , 
2020-01-19 11:38:43,41.03,388, , , , 
2020-01-19 12:38:43,44.20,389, , , , 
2020-01-19 13:38:43,49.22,528, , , , 
2020-01-19 14:38:43,51.92,422, , , , 
2020-01-19 15:38:43,47.13,202, , , , 
2020-01-19 16:38:43,40.10,59, , , , 
2020-01-19 17:38:43,29.22,0, , , , 
2020-01-19 18:38:43,25.89,0, , , , 
2020-01-19 19:38:43,27.36,0, , , , 
2020-01-19 20:38:43,25.05,0, , , , 
2020-01-19 21:38:43,24.12,0, , , , 
2020-01-19 22:38:43,21.80,0, , , , 
2020-01-19 23:38:43,17.32,0, , , , 
2020-01-20 00:38:43,15.08,0, , , , 
2020-01-20 01:38:43,13.77,0, , , , 
2020-01-20 02:38:43,12.77,0, , , , 
2020-01-20 03:38:43,12.46,0, , , , 
2020-01-20 04:38:43,12.61,0, , , , 
2020-01-20 05:38:43,12.07,0, , , , 
2020-01-20 06:38:43,12.07,0, , , , 
2020-01-20 07:38:43,14.23,64, , , , 
2020-01-20 08:38:43,25.20,227, , , , 
2020-01-20 09:38:43,36.40,331, , , , 
2020-01-20 10:38:43,42.11,396, , , , 
2020-01-20 11:38:43,44.74,413, , , , 
2020-01-20 12:38:43,48.21,382, , , , 
2020-01-20 13:38:43,54.93,621, , , , 
2020-01-20 14:38:43,56.78,493, , , , 
2020-01-20 15:38:43,48.60,190, , , , 
2020-01-20 16:38:43,42.42,39, , , , 
2020-01-20 17:38:43,36.01,0, , , , 
2020-01-20 18:38:43,30.99,0, , , , 
2020-01-20 19:38:43,30.68,0, , , , 
2020-01-20 20:38:43,28.98,0, , , , 
2020-01-20 21:38:43,26.98,0, , , , 
2020-01-20 22:38:43,26.44,0, , , , 
2020-01-20 23:38:43,27.67,0, , , , 
2020-01-21 00:38:43,29.06,0, , , , 
2020-01-21 01:38:43,29.45,0, , , , 
2020-01-21 02:38:43,30.45,0, , , , 
2020-01-21 03:38:43,30.37,0, , , , 
2020-01-21 04:38:43,30.45,0, , , , 
2020-01-21 05:38:43,30.61,0, , , , 
2020-01-21 06:38:43,30.37,0, , , , 
2020-01-21 07:38:43,31.15,15, , , , 
2020-01-21 08:38:43,33.23,107, , , , 
2020-01-21 09:38:43,40.88,296, , , , 
2020-01-21 10:38:43,43.19,360, , , , 
2020-01-21 11:38:43,45.05,390, , , , 
2020-01-21 12:38:43,48.37,321, , , , 
2020-01-21 13:38:43,49.68,358, , , , 
2020-01-21 14:38:43,53.23,386, , , , 
2020-01-21 15:38:43,50.37,145, , , , 
2020-01-21 16:38:43,45.43,57, , , , 
2020-01-21 17:38:43,38.10,0, , , , 
2020-01-21 18:38:43,33.46,0, , , , 
2020-01-21 19:38:43,31.69,0, , , , 
2020-01-21 20:38:43,31.15,0, , , , 
2020-01-21 21:38:43,33.38,0, , , , 
2020-01-21 22:38:43,33.31,0, , , , 
2020-01-21 23:38:43,32.61,0, , , , 
2020-01-22 00:38:43,31.30,0, , , , 
2020-01-22 01:38:43,33.38,0, , , , 
2020-01-22 02:38:43,35.93,0, , , , 
2020-01-22 03:38:43,37.71,0, , , , 
2020-01-22 04:38:43,33.69,0, , , , 
2020-01-22 05:38:43,32.84,0, , , , 
2020-01-22 06:38:43,32.69,0, , , , 
2020-01-22 07:38:43,33.93,22, , , , 
2020-01-22 08:38:43,43.89,94, , , , 
2020-01-22 09:38:43,46.44,246, , , , 
2020-01-22 10:38:43,49.22,375, , , , 
2020-01-22 11:38:43,52.23,402, , , , 
2020-01-22 12:38:43,56.09,552, , , , 
2020-01-22 13:38:43,51.92,211, , , , 
2020-01-22 14:38:43,55.86,437, , , , 
2020-01-22 15:38:43,48.06,154, , , , 
2020-01-22 16:38:43,47.44,74, , , , 
2020-01-22 17:38:43,38.40,0, , , , 
2020-01-22 18:38:43,33.93,0, , , , 
2020-01-22 19:38:43,36.94,0, , , , 
2020-01-22 20:38:43,34.62,0, , , , 
2020-01-22 21:38:43,35.78,0, , , , 
2020-01-22 22:38:43,30.30,0, , , , 
2020-01-22 23:38:43,26.90,0, , , , 
2020-01-23 00:38:43,26.20,0, , , , 
2020-01-23 01:38:43,32.23,0, , , , 
2020-01-23 02:38:43,26.20,0, , , , 
2020-01-23 03:38:43,24.74,0, , , , 
2020-01-23 04:38:43,26.13,0, , , , 
2020-01-23 05:38:43,27.75,0, , , , 
2020-01-23 06:38:43,26.82,0, , , , 
2020-01-23 07:38:43,26.13,51, , , , 
2020-01-23 08:38:43,28.29,114, , , , 
2020-01-23 09:38:43,33.62,235, , , , 
2020-01-23 10:38:43,40.49,403, , , , 
2020-01-23 11:38:43,40.26,444, , , , 
2020-01-23 12:38:43,40.33,366, , , , 
2020-01-23 13:38:43,42.27,338, , , , 
2020-01-23 14:38:43,41.72,274, , , , 
2020-01-23 15:38:43,44.04,315, , , , 
2020-01-23 16:38:43,42.03,73, , , , 
2020-01-23 17:38:43,32.15,0, , , , 
2020-01-23 18:38:43,27.13,0, , , , 
2020-01-23 19:38:43,26.13,0, , , , 
2020-01-23 20:38:43,24.81,0, , , , 
2020-01-23 21:38:43,23.50,0, , , , 
2020-01-23 22:38:43,20.80,0, , , , 
2020-01-23 23:38:43,20.95,0, , , , 
2020-01-24 00:38:43,19.18,0, , , , 
2020-01-24 01:38:43,18.25,0, , , , 
2020-01-24 02:38:43,18.48,0, , , , 
2020-01-24 03:38:43,17.40,0, , , , 
2020-01-24 04:38:43,17.17,0, , , , 
2020-01-24 05:38:43,16.71,0, , , , 
2020-01-24 06:38:43,17.09,0, , , , 
2020-01-24 07:38:43,18.94,61, , , , 
2020-01-24 08:38:43,28.75,241, , , , 
2020-01-24 09:38:43,36.78,371, , , , 
2020-01-24 10:38:43,41.11,383, , , , 
2020-01-24 11:38:43,42.88,387, , , , 
2020-01-24 12:38:43,50.06,491, , , , 
2020-01-24 13:38:43,55.93,611, , , , 
2020-01-24 14:38:43,49.22,147, , , , 
2020-01-24 15:38:43,42.65,110, , , , 
2020-01-24 16:38:43,42.11,32, , , , 
2020-01-24 17:38:43,38.10,0, , , , 
2020-01-24 18:38:43,36.94,0, , , , 
2020-01-24 19:38:43,35.39,0, , , , 
2020-01-24 20:38:43,33.93,0, , , , 
2020-01-24 21:38:43,33.93,0, , , , 
2020-01-24 22:38:43,33.85,0, , , , 
2020-01-24 23:38:43,32.46,0, , , , 
2020-01-25 00:38:43,31.22,0, , , , 
2020-01-25 01:38:43,29.52,0, , , , 
2020-01-25 02:38:43,28.06,0, , , , 
2020-01-25 03:38:43,29.29,0, , , , 
2020-01-25 04:38:43,29.37,0, , , , 
2020-01-25 05:38:43,27.59,0, , , , 
2020-01-25 06:38:43,25.12,0, , , , 
2020-01-25 07:38:43,24.58,48, , , , 
2020-01-25 08:38:43,35.24,229, , , , 
2020-01-25 09:38:43,46.20,309, , , , 
2020-01-25 10:38:43,53.77,371, , , , 
2020-01-25 11:38:43,54.62,335, , , , 
2020-01-25 12:38:43,55.78,330, , , , 
2020-01-25 13:38:43,58.56,560, , , , 
2020-01-25 14:38:43,54.00,427, , , , 
2020-01-25 15:38:43,50.06,168, , , , 
2020-01-25 16:38:43,47.13,56, , , , 
2020-01-25 17:38:43,43.11,0, , , , 
2020-01-25 18:38:43,39.49,0, , , , 
2020-01-25 19:38:43,43.19,0, , , , 
2020-01-25 20:38:43,41.57,0, , , , 
2020-01-25 21:38:43,38.71,0, , , , 
2020-01-25 22:38:43,35.47,0, , , , 
2020-01-25 23:38:43,34.47,0, , , , 
2020-01-26 00:38:43,30.61,0, , , , 
2020-01-26 01:38:43,29.76,0, , , , 
2020-01-26 02:38:43,27.44,0, , , , 
2020-01-26 03:38:43,24.50,0, , , , 
2020-01-26 04:38:43,23.73,0, , , , 
2020-01-26 05:38:43,23.66,0, , , , 
2020-01-26 06:38:43,22.96,0, , , , 
2020-01-26 07:38:43,22.03,63, , , , 
2020-01-26 08:38:43,33.23,269, , , , 
2020-01-26 09:38:43,41.57,282, , , , 
2020-01-26 10:38:43,46.90,387, , , , 
2020-01-26 11:38:43,51.07,317, , , , 
2020-01-26 12:38:43,53.39,349, , , , 
2020-01-26 13:38:43,56.55,421, , , , 
2020-01-26 14:38:43,54.47,307, , , , 
2020-01-26 15:38:43,50.99,117, , , , 
2020-01-26 16:38:43,51.45,64, , , , 
2020-01-26 17:38:43,41.96,0, , , , 
2020-01-26 18:38:43,37.01,0, , , , 
